pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
A1K2P5,ed,True,0,0.9999999999998644,,,,
A1K2P5,ed,True,1,0.9999999999998644,,,,
A1K2P5,ed,True,2,0.9938040778446661,,,,
A1K2P5,ed,True,3,0.9929147644525727,0.946731641739293,0.8648255813922063,0.9514314928401038,0.9209962386572009
A1K2P5,ed,True,4,0.9955475232069342,0.9566500645619689,0.8313505948186447,0.9253926701550493,0.9044644431785542
A1K2P5,ed,True,5,0.9941878449439145,0.9519106912817692,0.8036363636334414,0.9336328364285611,0.8963932971145905
A1K2P5,ed,True,6,0.9945665163560614,0.9368904188154421,0.8247654784209202,0.9518472395164969,0.9045010455842863
A1K2P5,ed,True,7,0.9961274669900005,0.9489988666378958,0.7981418918885214,0.9374716810128286,0.8948708131797486
A1K2P5,ed,True,8,0.9963938301159132,0.941475826967219,0.8088930936574793,0.9378252533526765,0.896064724659125
A1K2P5,ed,True,9,0.9965740275848377,0.9346210995472911,0.8230277185457195,0.9426111908144096,0.9000866696358067
A1K2P5,ed,True,10,0.9956300491618039,0.8130081300718582,0.7879636109112109,0.9230769230719922,0.8413495546850204
A1K2P5,ed,True,11,0.9968456888763987,,0.7093495934887262,0.9242618741858246,0.8168057338372754
A1K2P5,ed,True,12,0.9999999999998644,,,,
A1K2P5,ed,True,13,0.9999999999998644,,,,
A1K2P5,es,False,0,0.9999999999998644,,,,
A1K2P5,es,False,1,0.9999999999998644,,,,
A1K2P5,es,False,2,0.9999999999998644,,,,
A1K2P5,es,False,3,0.9999999999998644,,,,
A1K2P5,es,False,4,0.9788266431405707,0.0,0.8288530465912686,0.9088372092980985,0.5792300852964557
A1K2P5,es,False,5,0.9945086392251776,0.934172567529677,0.9231240428761927,0.9375936095809406,0.9316300733289368
A1K2P5,es,False,6,0.9936040687368431,0.8981206725984237,0.9231668127346679,0.9509844993676122,0.9240906615669013
A1K2P5,es,False,7,0.9933927032460435,0.894833948335356,0.8679483138957833,0.9199288256186836,0.8942370292832743
A1K2P5,es,False,8,0.9969768916545994,0.9203252032445502,0.8534512070695225,0.8843069873947061,0.8860277992362596
A1K2P5,es,False,9,0.9963198297919847,0.8107202679931202,0.8656716417875528,0.9100917431109167,0.86216121763053
A1K2P5,es,False,10,0.9973061788639414,0.7719298245275469,0.8910505836532537,0.8909426986896314,0.851307702290144
A1K2P5,es,False,11,0.9983599101394768,,0.8659003831334685,0.8346456692256184,0.8502730261795435
A1K2P5,es,False,12,0.9999999999998644,,,,
A1K2P5,es,False,13,0.9999999999998644,,,,
A2H5K9,ed,True,0,0.9999999999998644,,,,
A2H5K9,ed,True,1,0.9945212407281139,,0.828703703698908,0.9175412293715511,0.8731224665352295
A2H5K9,ed,True,2,0.9961951392164647,0.8923851478861399,0.8936170212727932,0.9399293286171635,0.9086438325920322
A2H5K9,ed,True,3,0.9936805203190502,0.949152542369727,0.8340579710114708,0.9616700889768595,0.9149602007860191
A2H5K9,ed,True,4,0.9932140851847289,0.9320119843260383,0.84860173577355,0.9327922901320498,0.9044686700772125
A2H5K9,ed,True,5,0.9872501549749548,0.9133022358035816,0.8464951197845416,0.9597119063674101,0.906503087318511
A2H5K9,ed,True,6,0.9888225756371841,0.9506077062309922,0.8323895809715958,0.948306595363306,0.9104346275219646
A2H5K9,ed,True,7,0.9927906120084561,0.956229763759496,0.9178695868568495,0.962861072900131,0.9456534745054922
A2H5K9,ed,True,8,0.9880993192613109,0.8979051819164324,0.8298936835496251,0.9489235964521973,0.8922408206394182
A2H5K9,ed,True,9,0.9916669129161385,,0.7517382413057189,0.9225215217969384,0.8371298815513286
A2H5K9,es,False,0,0.9999999999998644,,,,
A2H5K9,es,False,1,0.9985999495980458,,0.9565595134623955,,0.9565595134623955
A2H5K9,es,False,2,0.9923584878455273,0.17834394904079948,0.8732317736646539,0.6636771300150818,0.571750950906845
A2H5K9,es,False,3,0.9908776718037008,0.7645901639294126,0.8748543463041836,0.6787878787741659,0.772744129669254
A2H5K9,es,False,4,0.9868033624725789,0.8013272501003679,0.8697444352826262,0.8758169934545118,0.8489628929458353
A2H5K9,es,False,5,0.986913082226967,0.8106575963695843,0.8604832423989468,0.76867686767985,0.8132725688161271
A2H5K9,es,False,6,0.9870084877878231,0.8322887941819196,0.8839590443667151,0.8837209302268494,0.8666562562584946
A2H5K9,es,False,7,0.9941627089734023,,0.8435754189922713,0.8757729061221149,0.8596741625571931
A2H5K9,es,False,8,0.9969798383804047,,,,
A2H5K9,es,False,9,0.9999999999998644,,,,
A2L1N6,ed,True,0,0.9999999999998644,,,,
A2L1N6,ed,True,1,0.9999999999998644,,,,
A2L1N6,ed,True,2,0.9999999999998644,,,,
A2L1N6,ed,True,3,0.9892240758347035,0.7658823529366713,0.539447066752937,0.7409372236892933,0.6820888811263005
A2L1N6,ed,True,4,0.9917317895308143,0.9173053650628589,0.793482111226378,0.9272807404101927,0.8793560722331432
A2L1N6,ed,True,5,0.9935992593655136,0.9165266106416904,0.8647125140900093,0.9517798535699273,0.9110063261005422
A2L1N6,ed,True,6,0.9924220343921448,0.9105774144074845,0.8986061765485144,0.961564703204545,0.9235827647201812
A2L1N6,ed,True,7,0.9907070156923801,0.9221967963369142,0.8637956935381478,0.9557182705701609,0.9139035868150743
A2L1N6,ed,True,8,0.9912501082905673,0.9444444444427298,0.8795124238141596,0.9709889405337859,0.9316486029302252
A2L1N6,ed,True,9,0.9884029958925572,0.9253348009522558,0.8679788766181757,0.9625304136237429,0.9186146970647249
A2L1N6,ed,True,10,0.9453740976078803,,0.7652267239045741,0.9420353336239713,0.8536310287642728
A2L1N6,ed,True,11,0.9847424951802555,,,,
A2L1N6,es,False,0,0.9999999999998644,,,,
A2L1N6,es,False,1,0.9999999999998644,,,,
A2L1N6,es,False,2,0.9999999999998644,,,,
A2L1N6,es,False,3,0.9942850739577273,,0.6156837329836962,0.7667087011252621,0.6911962170544792
A2L1N6,es,False,4,0.9929991100562159,0.8330893118533449,0.8500857632903942,0.9373458312731261,0.8735069688056217
A2L1N6,es,False,5,0.9915757018949234,0.8825648414953798,0.8135593220316742,0.917723577232788,0.8712825802532808
A2L1N6,es,False,6,0.9906269328975639,0.875079264423351,0.8683236382843249,0.9424979941135532,0.8953002989404096
A2L1N6,es,False,7,0.9897477249163215,0.8959036144556726,0.8413590809072565,0.9470338983030784,0.8947655312220025
A2L1N6,es,False,8,0.9889317045173421,0.8955145118709881,0.8162966577194041,0.9258343634097119,0.8792151776667013
A2L1N6,es,False,9,0.9904730119237553,,0.755408653843884,0.9576082106181223,0.8565084322310031
A2L1N6,es,False,10,0.9489200940906767,,,,
A2L1N6,es,False,11,0.9999999999998644,,,,
A3H5R1,ed,True,0,0.9999999999998644,,,,
A3H5R1,ed,True,1,0.991795208401571,,,,
A3H5R1,ed,True,2,0.9604446781340104,,0.6190699859059696,0.9286190793831601,0.7738445326445649
A3H5R1,ed,True,3,0.9909025316057046,0.906811533637888,0.8714341539629877,0.9669075694143519,0.9150510856717426
