pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
A1K2P5,ed,True,14,0.9952231652897915,0.9074685062984,0.7563218390800646,0.9044782568436454,0.8560895340740368
A1K2P5,es,False,14,0.9961147393591094,0.7732008334662821,0.8546530902198178,0.9020746887959318,0.8433095374940106
A2H5K9,ed,True,10,0.9918830716018925,0.9128521896212486,0.8368104735287536,0.9479662415124855,0.899209634887496
A2H5K9,es,False,10,0.9919838346929547,0.7633977397003614,0.8258426966289198,0.8490208464926579,0.8127537609406463
A2L1N6,ed,True,12,0.9910791811275446,0.8489500362053407,0.7675250859586108,0.925088192570833,0.8471877715782615
A2L1N6,es,False,12,0.9943046225780566,0.8733371072736531,0.7492473118276347,0.9123597415841073,0.8449813868951317
A3H5R1,ed,True,12,0.9929136534093161,0.8139995053173299,0.6144742831128702,0.8901775572422489,0.7728837818908163
A3H5R1,es,False,12,0.9954584141423891,0.5931638182563711,0.7463081915100017,0.8066875653065692,0.715386525024314
A3P9V7,ed,True,12,0.993167229976514,0.8389657245936025,0.7302504816951981,0.891748003548916,0.8203214032792389
A3P9V7,es,False,12,0.9935058661886293,0.6560075685897294,0.7963201296530834,0.8938797665891614,0.7820691549439914
A4A8V9,ed,True,12,0.9942017557957206,0.9266832917702654,0.8285661010625289,0.9480221670167055,0.9010905199498334
A4A8V9,es,False,12,0.9947377533657602,0.7754158964870893,0.8648596258841259,0.8097229482477657,0.8166661568729937
A4B9O6,ed,True,11,0.992419149364718,0.8210233511449959,0.7552301255225479,0.8332829412826792,0.8031788059834076
A4B9O6,es,False,11,0.9961486717855133,0.7953182150683317,0.8296031701731151,0.8321839080447017,0.8190350977620495
A4K8R4,ed,True,12,0.9914117056787569,0.9008861694269172,0.7828023627381999,0.925860521668377,0.8698496846111646
A4K8R4,es,False,12,0.9918703808982253,0.8059892626701443,0.7982081529040472,0.8816947909020167,0.8286307354920694
A4R4T0,ed,True,10,0.9952957984135213,0.8645113886841553,0.7425283088910872,0.93726291216753,0.8481008699142576
A4R4T0,es,False,10,0.9974528853966692,0.8372168284776097,0.8161515453630945,0.9276385457101686,0.8603356398502909
A5D0G0,ed,True,10,0.9913622553790269,0.7841912556532499,0.8771691653875349,0.9340915162382422,0.8651506457596755
A5D0G0,es,False,10,0.9921760670564083,0.764545355309721,0.8431361669068796,0.7876087417772251,0.7984300879979419
A5H1Q2,ed,True,10,0.9943580078100787,0.9297721119130953,0.8462003628296482,0.9657904434341709,0.9139209727256382
A5H1Q2,es,False,10,0.9930255003777527,0.7991585199846558,0.8462638717628378,0.9229442208158978,0.856122204187797
A5P5W0,ed,True,11,0.9913270153387195,0.8678994868161086,0.7754578754576388,0.8853993740642577,0.8429189121126685
A5P5W0,es,False,11,0.9896651368349352,0.4448883239505268,0.7983265252336281,0.7490101400282482,0.6640749964041345
A5Q1W8,ed,True,13,0.9951361166430757,0.9101637856031659,0.7230740579795623,0.92809946713999,0.8537791035742394
A5Q1W8,es,False,13,0.9962936536680576,0.8805212014124552,0.7925465838504394,0.8328831262373195,0.8353169705000715
A6A8H0,ed,True,13,0.9904733049403047,0.8967355886009549,0.7095825722810578,0.8758005045601669,0.8273728884807264
A6A8H0,es,False,13,0.9933078288479874,0.8188736681881701,0.8330970384369749,0.8049706593020323,0.818980455309059
A6B7Y4,ed,True,12,0.9870334943536135,0.8277507680374542,0.7667537276421573,0.8960417352544139,0.8301820769780085
A6B7Y4,es,False,12,0.9871241673833475,0.7982827953478978,0.8173682466023391,0.781289154948823,0.7989800656330198
A6J0Y2,ed,True,10,0.9885717976223513,0.8843028354279789,0.7236545682100364,0.8980896987069223,0.8353490341149792
A6J0Y2,es,False,10,0.9864525900516485,0.8122587437122398,0.7971777354684744,0.6939977905973401,0.7678114232593515
A7E4J0,ed,True,10,0.9855944702339924,0.8760688850246824,0.7428970406571935,0.944991730782923,0.854652552154933
A7E4J0,es,False,10,0.9786541070756876,0.7610754326764012,0.7105270774839474,0.9172787631906667,0.7962937577836717
A7F4G2,ed,True,14,0.9913182093642028,0.8322733245724928,0.6750646721401768,0.9146873267295688,0.8073417744807462
A7F4G2,es,False,14,0.9920607465506116,0.7861715749031949,0.7070579088315412,0.9161657490190575,0.8031317442512645
A8C5E9,ed,True,13,0.9845404064861257,0.03798865069353878,0.5252753795769424,0.7174371329616333,0.4269003877440381
A8C5E9,es,False,13,0.9891225588389226,0.13192060886415174,0.6464783520410469,0.7068602693595255,0.49508641008824145
A9L7Y7,ed,True,13,0.9867687698987562,0.8683145893418889,0.6001968396302149,0.882433713036749,0.7836483806696176
A9L7Y7,es,False,13,0.9892347000963496,0.8144859164698159,0.7700195815725112,0.8277457739159374,0.8040837573194214
B0L3Y2,ed,True,14,0.9954599274888754,0.9223297315609644,0.8338961752922195,0.9174669867943737,0.8912309645491859
B0L3Y2,es,False,14,0.9946464309709627,0.7775610517275668,0.8552914139317879,0.891835543323416,0.8415626696609236
B1G9J3,ed,True,11,0.9940791172801718,0.9129212483538262,0.8398712840940699,0.94406151501474,0.8989513491542119
B1G9J3,es,False,11,0.9941218457404244,0.8022524636313446,0.857425379966725,0.8930667644892762,0.8509148693624485
B2L0L2,ed,True,15,0.9921998983497289,0.8922059349300832,0.7678205445821563,0.9162252975680247,0.8587505923600881
B2L0L2,es,False,15,0.9924054657097848,0.8142594563215564,0.8216795658747394,0.8510034077996729,0.8289808099986562
B3E2W8,ed,True,11,0.9914997544606189,0.8061323500868063,0.720094202396121,0.8633842282833742,0.7965369269221005
B3E2W8,es,False,11,0.995845158764745,0.7188037126147838,0.7595690388426711,0.80438330613009,0.760918685862515
B3F0V9,ed,True,9,0.9939075789981555,0.8373939060872947,0.6326351252375622,0.9296663977265479,0.7998984763504682
B3F0V9,es,False,9,0.9921386237075416,0.6652832031241879,0.6559636883242363,0.9043333333328308,0.7418600749270851
B3S2Z4,ed,True,10,0.993755802196098,0.880821028719422,0.6098822823718902,0.9061034920909143,0.7989356010607421
B3S2Z4,es,False,10,0.9960579489998782,0.8567807351066454,0.7833262801517962,0.802698145024449,0.8142683867609636
B4E1K1,ed,True,11,0.9936420030864997,0.9292260536395619,0.8229421454595802,0.9487436593131566,0.9003039528040997
B4E1K1,es,False,11,0.9952143908128818,0.9281733746124283,0.8787506752438841,0.889859228362298,0.8989277594062034
B4S1Y2,ed,True,10,0.9842553735020446,0.8541887111887856,0.740394448502196,0.8966006084051814,0.8303945893653877
B4S1Y2,es,False,10,0.9933314671938366,0.8903892944033514,0.8239429837229972,0.8718057320338332,0.8620460033867272
B5F8L9,ed,True,12,0.9915866554521893,0.844171078912893,0.78983143012471,0.9459051072828495,0.8599692054401508
B5F8L9,es,False,12,0.9906302330668149,0.7341368309105907,0.7695664656900547,0.8309122603131675,0.7782051856379376
B5L5Y4,ed,True,9,0.9875542469777412,0.8114420062692745,0.6766396213652158,0.9094215251729706,0.799167717602487
B5L5Y4,es,False,9,0.9925552610286508,0.6902843241594265,0.7724564113876462,0.9042010208079071,0.7889805854516599
B5T6V0,ed,True,13,0.9931862038474001,0.8543749276309952,0.8476529966349576,0.929894724460116,0.8773075495753563
B5T6V0,es,False,13,0.9947366311767659,0.7742918608813425,0.869843245996019,0.8278029527840756,0.8239793532204791
B6I0T4,ed,True,10,0.9919096308174665,0.6082677165345778,0.8068280571068859,0.7484296816770484,0.7211751517728374
B6I0T4,es,False,10,0.9960883259625887,0.8189457601159745,0.8020704954394859,0.8050473186094478,0.8086878580549693
B7F5P0,ed,True,12,0.9870772922592781,0.8474957794032723,0.8082681470264934,0.9537146691930213,0.8698261985409289
B7F5P0,es,False,12,0.9865316782307779,0.753776765774509,0.8149829738931408,0.9426874257486473,0.8371490551387657
B8P5Q9,ed,True,12,0.9882709630283828,0.9147836163477928,0.6951443350571805,0.8795892452931929,0.8298390655660555
B8P5Q9,es,False,12,0.9892422967095178,0.8148329258350387,0.7995452431394762,0.8129849383838356,0.8091210357861168
B9G4U2,ed,True,15,0.9932506959399028,0.8922052523745362,0.8176954012936465,0.9431953997066315,0.884365351124938
B9G4U2,es,False,15,0.9948695811956492,0.8608379152788427,0.8554617893282939,0.9192837465560517,0.8785278170543961
B9H8N8,ed,True,12,0.9947227808522697,0.8993884248206669,0.8020577575115152,0.9386408432595172,0.8800290085305664
B9H8N8,es,False,12,0.9953889125597571,0.882132564840863,0.7354626181604587,0.8476445038415906,0.8217465622809708
C0L7V1,ed,True,13,0.9892896413468172,0.8697919753449684,0.7546268097264889,0.8451515910795768,0.823190125383678
C0L7V1,es,False,13,0.9951557942132218,0.8732193732188077,0.8461573298306933,0.8199921905494989,0.8464562978663333
C0N8P4,ed,True,11,0.995110258606287,0.9318282556659284,0.8158767772507014,0.9589022438622496,0.9022024255929598
C0N8P4,es,False,11,0.9930551922573765,0.8704784130682804,0.8111111111106819,0.8203939745068528,0.8339944995619383
C6U4W8,ed,True,12,0.991731171245494,0.9012923351155298,0.7127968695514654,0.9336904472037082,0.8492598839569011
C6U4W8,es,False,12,0.9942762632846546,0.7188875198022189,0.775659301496447,0.9038909541507292,0.7994792584831316
C7L8Z8,ed,True,12,0.9922851355211203,0.9235675471537832,0.7741861002075062,0.9349483136679682,0.8775673203430859
C7L8Z8,es,False,12,0.9916029586792429,0.8866261760147156,0.8077446780243739,0.807794948177988,0.8340552674056925
