pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
A1K2P5,ed,True,0,0.9999457435840432,,,,
A1K2P5,ed,True,1,0.9999999999998644,,,,
A1K2P5,ed,True,2,0.996706855727486,,,,
A1K2P5,ed,True,3,0.9576640517991288,0.5776444111013312,0.37043879907450145,0.7641737032546316,0.5707523044768215
A1K2P5,ed,True,4,0.9844132080178019,0.8808603596019479,0.6126185027766832,0.9198348902869437,0.8044379175551916
A1K2P5,ed,True,5,0.9864884639772066,0.8772491003581023,0.5800970873762942,0.9008629762136374,0.7860697213160113
A1K2P5,ed,True,6,0.9863881076736061,0.8729519204918803,0.6870622926624141,0.9488849417782734,0.8362997183108559
A1K2P5,ed,True,7,0.9945551293155249,0.9130769230734113,0.6788990825656932,0.9032558139513878,0.8317439398634975
A1K2P5,ed,True,8,0.9906539252012496,0.7078651685353491,0.49457504520572076,0.7435814104623218,0.6486738747344639
A1K2P5,ed,True,9,0.9903349198468494,0.5984251968451582,0.4863883847520485,0.7981952419983668,0.6276696078651911
A1K2P5,ed,True,10,0.9811161336655287,0.0,0.0,0.7732522796305578,0.2577507598768526
A1K2P5,ed,True,11,0.9896131017804752,,0.01025641025614727,0.30147058822975237,0.15586349924294982
A1K2P5,ed,True,12,0.9999999999998644,,,,
A1K2P5,ed,True,13,0.9999999999998644,,,,
A1K2P5,es,False,0,0.9995522084264876,,,,
A1K2P5,es,False,1,0.9999999999998644,,,,
A1K2P5,es,False,2,0.9999999999998644,,,,
A1K2P5,es,False,3,0.994572480567163,,,,
A1K2P5,es,False,4,0.9760838669252906,0.7266766020842722,0.6431615652822814,0.8883227176183086,0.7527202949949542
A1K2P5,es,False,5,0.9869440347743559,0.8336898395699635,0.8001122964604152,0.8731974142174381,0.8356665167492722
A1K2P5,es,False,6,0.9833903576981363,0.7874109263634579,0.7699139605862617,0.9116809116772012,0.8230019328756403
A1K2P5,es,False,7,0.9933984445648711,0.8075675675632024,0.8289872650065828,0.9112903225765624,0.8492817183821159
A1K2P5,es,False,8,0.9927558501996177,0.6523076923010019,0.7467128027655824,0.7676240208827179,0.7222148386497674
