pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
A1K2P5,ed,True,0,0.9999999999998644,,,,
A1K2P5,ed,True,1,0.9999999999998644,,,,
A1K2P5,ed,True,2,0.9842669385279552,,,,
A1K2P5,ed,True,3,0.9918699186990254,0.9559594547344356,0.768950437314982,0.9292149292125375,0.8847082737539851
A1K2P5,ed,True,4,0.9885834534637391,0.9343299519470826,0.7612946729576491,0.9432387312167295,0.8796211187071536
A1K2P5,ed,True,5,0.9877880638170528,0.9134460547485639,0.7583988563232367,0.9376736800298975,0.8698395303672326
A1K2P5,ed,True,6,0.9901951360182977,0.9302707136972101,0.7676842889025776,0.9534930541555194,0.8838160189184358
A1K2P5,ed,True,7,0.9921793290768187,0.9282224727511154,0.7746421267861978,0.954615215959319,0.885826605165544
A1K2P5,ed,True,8,0.9941232745659281,0.9408224673974884,0.7310405643706744,0.9233324107364425,0.8650651475015351
A1K2P5,ed,True,9,0.9942723518876088,0.9142441860398675,0.7581047381508325,0.9309352517952125,0.8677613919953041
A1K2P5,ed,True,10,0.9907491331806882,0.6222222222135803,0.6253164556922449,0.9297241020253528,0.7257542599770593
A1K2P5,ed,True,11,0.9969297453493288,,0.6574468085036442,0.874845105317536,0.7661459569105902
A1K2P5,ed,True,12,0.9999999999998644,,,,
A1K2P5,ed,True,13,0.9999999999998644,,,,
A1K2P5,es,False,0,0.9999999999998644,,,,
A1K2P5,es,False,1,0.9999999999998644,,,,
A1K2P5,es,False,2,0.9999999999998644,,,,
A1K2P5,es,False,3,0.9998914812803853,,,,
A1K2P5,es,False,4,0.9845335911066663,0.7313482770132775,0.7791057990226689,0.9128521126720386,0.8077687295693283
A1K2P5,es,False,5,0.9900697757539372,0.9089053329907912,0.860188851657447,0.847955902614387,0.8723500290875418
A1K2P5,es,False,6,0.9923426546489497,0.9027962716348109,0.8780063749612345,0.9552364864824526,0.9120130443594993
A1K2P5,es,False,7,0.9909055082303649,0.903669724766497,0.7979274611374645,0.921936327950624,0.8745111712848619
A1K2P5,es,False,8,0.996134895110938,0.863961813835609,0.8930481283392613,0.9155345540406643,0.8908481654051782
A1K2P5,es,False,9,0.9954139025092306,0.7654320987536198,0.8456229567713562,0.8611955420378805,0.8240835325209522
A1K2P5,es,False,10,0.9943184233269111,0.6368159203663275,0.8336842105228056,0.9109947643820071,0.7938316317570467
A1K2P5,es,False,11,0.9951859229746299,,0.7114093959678494,0.6060606059993878,0.6587350009836186
A1K2P5,es,False,12,0.9999999999998644,,,,
A1K2P5,es,False,13,0.9999999999998644,,,,
A2H5K9,ed,True,0,0.9999999999998644,,,,
A2H5K9,ed,True,1,0.9949871519439186,,0.7818396226368995,0.8610729023265327,0.8214562624817161
A2H5K9,ed,True,2,0.9963999055711467,0.9273216689035847,0.8858075040746909,0.9523336643448246,0.9218209457743667
A2H5K9,ed,True,3,0.9942957302540024,0.9555845852352856,0.8355359765020722,0.9541853255220317,0.9151019624197966
A2H5K9,ed,True,4,0.9918662594436599,0.9134593993305596,0.8352515619834422,0.9362129583100547,0.8949746398746855
A2H5K9,ed,True,5,0.9895053475934176,0.9455323350321778,0.8577418388713455,0.9651162790676093,0.9227968176570442
A2H5K9,ed,True,6,0.9893333333331643,0.9453551912555391,0.8379008746331257,0.9490844126821146,0.9107801595235933
A2H5K9,ed,True,7,0.9920489935102751,0.9678944748619115,0.8804347826064172,0.9556423810596285,0.9346572128426524
A2H5K9,ed,True,8,0.9799841938031677,0.7372688117538959,0.8353221957012092,0.9428512481928144,0.8384807518826398
A2H5K9,ed,True,9,0.9929617486337351,,0.7334905660334111,0.9339594951542883,0.8337250305938497
A2H5K9,es,False,0,0.9999999999998644,,,,
A2H5K9,es,False,1,0.9979275772256143,,0.9360414865992392,,0.9360414865992392
A2H5K9,es,False,2,0.9938078281635143,0.08387096773922997,0.8953349282269877,0.28571428569484936,0.421640060553689
A2H5K9,es,False,3,0.9940990765053265,0.8082901554334345,0.8951724137910456,0.6820276497538703,0.7951634063261168
A2H5K9,es,False,4,0.9896559580768605,0.8355773153780679,0.9158757549591978,0.9032258064404066,0.8848929589258908
A2H5K9,es,False,5,0.9898545981577774,0.8164654905576711,0.8462887200451076,0.8003341687485352,0.8210294597837713
A2H5K9,es,False,6,0.9938977997917808,0.9164015041917374,0.9203703703682399,0.8850129198909238,0.9072615981503004
A2H5K9,es,False,7,0.9939500219200652,,0.8471540017311553,0.8568317909588632,0.8519928963450092
A2H5K9,es,False,8,0.9912848367102666,,,,
A2H5K9,es,False,9,0.9999999999998644,,,,
A2L1N6,ed,True,0,0.9999999999998644,,,,
A2L1N6,ed,True,1,0.9999999999998644,,,,
A2L1N6,ed,True,2,0.9956134375935216,,,,
A2L1N6,ed,True,3,0.9935050845494795,0.8313321898180027,0.7713004484255522,0.8904428904359718,0.831025176226509
A2L1N6,ed,True,4,0.9899732620319353,0.8276131045209532,0.8304853041666764,0.9486329743125574,0.8689104610000623
A2L1N6,ed,True,5,0.9958293537088514,0.9328899637214847,0.8898257447979488,0.9470559129120558,0.9232572071438298
A2L1N6,ed,True,6,0.9892024698540411,0.890304709138808,0.7889957264936192,0.93655723158621,0.8719525557395457
A2L1N6,ed,True,7,0.9917282676724137,0.9289527720720145,0.81237322515007,0.9494566154891333,0.8969275375704061
A2L1N6,ed,True,8,0.9916730275482285,0.9364872415702431,0.8983090108851093,0.9768677711769664,0.9372213412107729
A2L1N6,ed,True,9,0.9828884561698088,0.8994380933910106,0.7234650166570122,0.9223239658968704,0.8484090253149644
A2L1N6,ed,True,10,0.9842010490877657,,0.5655813953470835,0.8835730507178144,0.724577223032449
A2L1N6,ed,True,11,0.9999728725278735,,,,
A2L1N6,es,False,0,0.9999999999998644,,,,
A2L1N6,es,False,1,0.9999999999998644,,,,
A2L1N6,es,False,2,0.9866402770904137,,,,
A2L1N6,es,False,3,0.9928033331929081,,0.6856036152312098,0.8274932614443734,0.7565484383377916
A2L1N6,es,False,4,0.9897310513445967,0.7949790794923642,0.6987155963277112,0.8666026871359569,0.7867657876520108
A2L1N6,es,False,5,0.9914418806194978,0.8259041211067035,0.8495382944029073,0.9170763684007962,0.8641729279701357
A2L1N6,es,False,6,0.9925518541796052,0.8725341426370542,0.8310502283082701,0.9214266559374593,0.8750036756275946
A2L1N6,es,False,7,0.994137914142324,0.9218085106358462,0.8715390371642017,0.9444679949110969,0.9126051809037149
A2L1N6,es,False,8,0.9856767218146654,0.8942705256913932,0.7836229469155354,0.9336319218222036,0.8705084648097108
A2L1N6,es,False,9,0.9870389130562859,,0.7552547203393115,0.8122201738192989,0.7837374470793053
A2L1N6,es,False,10,0.9999864364478414,,,,
A2L1N6,es,False,11,0.9999999999998644,,,,
A3H5R1,ed,True,0,0.9999999999998644,,,,
A3H5R1,ed,True,1,0.9828095251233434,,,,
A3H5R1,ed,True,2,0.98740067606114,,0.5269521410552799,0.9075524913791678,0.7172523162172239
A3H5R1,ed,True,3,0.9906304838303788,0.9245241741393032,0.7212020033358881,0.8866189989755308,0.8441150588169073
