pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
patient101,ed,True,10,0.9928752878907826,0.922271636034113,0.7966355823730858,0.9527234412934737,0.8905435532335574
patient101,es,False,10,0.9917243642724833,0.8701086147888185,0.818037360075985,0.9401534526851214,0.8760998091833083
patient102,ed,True,8,0.9908577967975254,0.8075828304674897,0.819318518518033,0.9458333333327175,0.8575782274394134
patient102,es,False,8,0.9915501590992907,0.8864405141578365,0.7698880976598321,0.7833203429446934,0.8132163182541207
patient103,ed,True,9,0.9910506536147191,0.8400063636841278,0.8549112553527284,0.9435616438353444,0.8794930876240669
patient103,es,False,9,0.9897514792899241,0.6161652772736302,0.8321178972954442,0.9072190421278642,0.7851674055656462
patient104,ed,True,9,0.9923792571166162,0.8931365893740779,0.8502857142854516,0.9371686488032178,0.8935303174875825
patient104,es,False,9,0.9876339599581941,0.7919437216914407,0.8322940263175871,0.6887934400611309,0.7710103960233862
patient105,ed,True,10,0.9866729852023819,0.8966767371597596,0.7675757289796585,0.8925445215813113,0.8522656625735765
patient105,es,False,10,0.9886204901313146,0.7582187414618357,0.8147979510526994,0.6362428001762868,0.7364198308969406
patient106,ed,True,9,0.9905845444699906,0.9486974747977263,0.7868366230003224,0.9606820568497658,0.8987387182159381
patient106,es,False,9,0.9874725154638601,0.9106822775636112,0.7867077184411697,0.9604990403069175,0.8859630121038995
patient107,ed,True,9,0.9933300486336488,0.8842105263154355,0.7672230652499137,0.9618687465528394,0.8711007793727296
patient107,es,False,9,0.9920399437203393,0.7593399177959883,0.7185428332363271,0.8632683924910032,0.7803837145077729
patient108,ed,True,10,0.9867592917738388,0.8615764604808684,0.8354110693173468,0.9513820409380095,0.8827898569120749
patient108,es,False,10,0.9830428353430951,0.8668504582364451,0.742334024079757,0.587151790789554,0.7321120910352521
patient109,ed,True,8,0.9931502157681833,0.9373817502106414,0.8078875026428378,0.9564111759524805,0.9005601429353199
patient109,es,False,8,0.9908715934948024,0.9018677332968706,0.7735744229502634,0.9211373390551763,0.8655264984341035
patient110,ed,True,9,0.9883318622209538,0.8983527045808126,0.7667693766292302,0.9377206055373214,0.8676142289157881
patient110,es,False,9,0.9903124155343995,0.8931239848397979,0.7934851138350986,0.8115793780679095,0.832729492247602
patient111,ed,True,6,0.9896599911658924,0.8919909938881363,0.7837257223022562,0.8966048468324367,0.8574405210076098
patient111,es,False,6,0.9931504129605853,0.8425184961485089,0.883661746527709,0.8808309726140117,0.8690037384300765
patient112,ed,True,10,0.9848112432598136,0.8334249905928296,0.7845943896889206,0.9449920508741892,0.8543371437186464
patient112,es,False,10,0.9841924585958562,0.8359781304168316,0.7544782205222704,0.8652999240695272,0.8185854250028765
patient113,ed,True,10,0.9916761906020064,0.9341152501305212,0.8236168267030112,0.9628441504752439,0.9068587424362587
patient113,es,False,10,0.9906179209363721,0.8762867647054796,0.8250323918111364,0.9553272766856769,0.885548811067431
patient114,ed,True,11,0.9910829419489022,0.8539711796243071,0.8674755152754178,0.9162705323102283,0.8792390757366512
patient114,es,False,11,0.9852247694034908,0.7146906581213244,0.8472151661808007,0.746029806987084,0.769311877096403
patient115,ed,True,10,0.9925606041445008,0.9267256637165159,0.8134754738012774,0.9568014705879767,0.89900086936859
patient115,es,False,10,0.9922791153309823,0.8868881977405538,0.8219986336249854,0.9376560750878594,0.8821809688177996
patient116,ed,True,10,0.9926186991932057,0.8939411695765873,0.8280694892601844,0.941665199788438,0.8878919528750698
patient116,es,False,10,0.9880300842022531,0.6492287055661117,0.7818213176955325,0.8565430370881241,0.7625310201165894
