pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
patient101,ed,True,0,0.9889331959315697,,0.731454005932005,0.8750920245377298,0.8032730152348675
patient101,ed,True,1,0.9896368691547748,0.9146266200351478,0.8242848803245059,0.9740813648277984,0.9043309550624841
patient101,ed,True,2,0.9924104793111717,0.9402205455582507,0.8655151141244124,0.9753894080981692,0.9270416892602774
patient101,ed,True,3,0.992520444119242,0.9462270413787426,0.8558612440165794,0.9721101561112575,0.9247328138355265
patient101,ed,True,4,0.9930148086055927,0.9508692365811265,0.8353014294566958,0.9712179712162667,0.9191295457513631
patient101,ed,True,5,0.9926879111052761,0.8494583488948471,0.8566210045636024,0.956335282649208,0.8874715453692191
patient101,ed,True,6,0.9933076768518272,0.8054245282971378,0.858663119385239,0.9532839962975179,0.8724572146599648
patient101,ed,True,7,0.9943655690179151,0.8267370272574606,0.7413061916847273,0.9022911051182537,0.8234447746868138
patient101,ed,True,8,0.9950616570882556,0.7025316455622096,0.770270270265539,0.8861959957803678,0.7863326372027055
patient101,ed,True,9,0.9927876902472005,0.0,0.42548350397695694,0.7575107296056061,0.39433141119418763
patient101,es,False,0,0.9841269841268485,,,,
patient101,es,False,1,0.9894951984489279,,0.7330232558116806,0.9316960859531039,0.8323596708823923
patient101,es,False,2,0.9938896284058516,0.8988439306332404,0.8560494553993051,0.949977866310425,0.9016237507809901
patient101,es,False,3,0.9909282565640787,0.9031834591371737,0.8396485447533233,0.9613733905557683,0.9014017981487551
patient101,es,False,4,0.9915548615314396,0.9134948096854205,0.8036792181638296,0.9580525972593826,0.8917422083695442
patient101,es,False,5,0.9885970974428303,0.839959225276045,0.8102432778468368,0.9525399475293286,0.8675808168840701
patient101,es,False,6,0.9919225542439432,0.7316652286390711,0.8600417785709936,0.9568017171962523,0.849502908135439
patient101,es,False,7,0.9906796059140943,0.34889434888577653,0.7719537100041799,0.9418344518980544,0.6875608369293369
patient101,es,False,8,0.9953291846910802,0.10810810810323837,0.813455657488801,0.8985330073294712,0.6066989243071702
patient101,es,False,9,0.9956731921129487,0.0,0.7412441191806521,0.8804204993314005,0.5405548728373509
patient102,ed,True,0,0.9801334662881062,0.7658415841565203,0.816326530608845,0.9248334919080646,0.8356672022244767
patient102,ed,True,1,0.994598373156934,0.9621397626653567,0.8749574105591995,0.9559055118072602,0.9310008950106056
patient102,ed,True,2,0.9934025982165087,0.9333006375651464,0.8838268792681946,0.9580318379125976,0.9250531182486462
patient102,ed,True,3,0.9940779633076416,0.9251543209840851,0.8162945554217929,0.9455138662285628,0.8956542475448136
patient102,ed,True,4,0.9958920708099128,0.9041740152798109,0.7584699453510466,0.9298454221128425,0.8641631275812335
patient102,ed,True,5,0.9944509933582999,0.8101522842557345,0.7172995780547481,0.868593955316238,0.7986819392089068
patient102,ed,True,6,0.9957370679412141,0.01851851851766118,0.7841945288674347,0.9243353783136571,0.575682808566251
patient102,ed,True,7,0.9992670412898718,,,,
patient102,es,False,0,0.9895290828352353,,,,
patient102,es,False,1,0.9858668484433862,0.7782234956997759,0.8788075178195761,0.8883025505638672,0.8484445213610731
patient102,es,False,2,0.9946545238565107,0.9166945466680606,0.9173573289109227,0.8769050410213728,0.903652305533452
patient102,es,False,3,0.9959152031961306,0.9269547325055199,0.8987547374095866,0.8498023715331047,0.8918372804827369
patient102,es,False,4,0.9969407432107702,0.8008255933869883,0.8816005247593257,0.8037889039133452,0.8287383406865532
patient102,es,False,5,0.9971601746279268,0.7692307692116817,0.876555023919251,0.7807017543688443,0.8088291824999256
patient102,es,False,6,0.9963071050191565,0.0,0.7495462794850314,0.7396226414815237,0.496389640322185
patient102,es,False,7,0.9999999999998644,,,,
patient103,ed,True,0,0.9793367772036362,0.8051262721432244,0.8481012658210533,0.9413773477491708,0.8648682952378163
patient103,ed,True,1,0.9878715180592783,0.8901200369323866,0.8480347763071038,0.9431316541133651,0.8937621557842852
patient103,ed,True,2,0.993181744037942,0.8914596801602876,0.8844744455142055,0.9385760818963738,0.9048367358569557
patient103,ed,True,3,0.9880371887391932,0.803738317753595,0.855666003974442,0.9448132780063386,0.8680725332447919
patient103,ed,True,4,0.988345816115543,0.7449168206989607,0.7830319888716203,0.9377123442790908,0.821887051283224
patient103,ed,True,5,0.9899439240623743,0.5073068893475229,0.8348126232721036,0.9388341543494687,0.7603178889896984
patient103,ed,True,6,0.9909040793824282,0.4606580829690893,0.8200212992523429,0.9322247417462025,0.7376347079892116
patient103,ed,True,7,0.9937412867438387,0.48799999999024,0.8310973512183313,0.9264248704631212,0.7485074072238974
patient103,ed,True,8,0.992227536726883,,0.6704997788559465,0.834839769919188,0.7526697743875672
patient103,es,False,0,0.9715545419990922,,0.8495468277928508,0.9142857142801564,0.8819162710365036
patient103,es,False,1,0.9902897366600166,0.8396624472538411,0.8699793618020798,0.8310954063545506,0.8469124051368239
patient103,es,False,2,0.9883566875008202,0.7237354085546792,0.8621964946118955,0.9269472665654236,0.8376263899106662
patient103,es,False,3,0.9849188296511724,0.31981981981621826,0.8450604122230898,0.9272967613981253,0.6973923311458111
