pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
patient101,ed,True,0,0.9853346665453163,,0.7436946148577244,0.9214269060365553,0.8325607604471399
patient101,ed,True,1,0.9890554646788329,0.8871295168475698,0.7741155125467973,0.9515816655891679,0.8709422316611782
patient101,ed,True,2,0.9774035278337305,0.8452901998080965,0.4342105263144292,0.8908748824068817,0.723458536176469
patient101,ed,True,3,0.9764754848912052,0.8287243532541733,0.44753553069111723,0.8501362397805686,0.7087987079086197
patient101,ed,True,4,0.9657704491916228,0.6588705076992046,0.2857142857134807,0.7178585384901957,0.5541477773009603
patient101,ed,True,5,0.9831276437317243,0.5505254648320512,0.5823927765220587,0.8149923730642515,0.6493035381394537
patient101,ed,True,6,0.9849067043741379,0.8267875125839538,0.48623853210837603,0.810712428495032,0.7079128243957872
patient101,ed,True,7,0.9774877650895778,0.06443914081068688,0.31219141663383143,0.7322249734675196,0.36961851030401266
patient101,ed,True,8,0.9881190685348309,0.0,0.4516129032232947,0.7981171548075413,0.4165766860102787
patient101,ed,True,9,0.9892105336335212,0.0,0.26151930261193623,0.3485045513608777,0.20334128465760468
patient101,es,False,0,0.993158261296927,,,,
patient101,es,False,1,0.9915486143656939,,0.6966719492846382,0.9092550790047196,0.8029635141446789
patient101,es,False,2,0.9800771514293684,0.6543665436627537,0.5998295938636756,0.87664921465785,0.7102817840614263
patient101,es,False,3,0.975910976747021,0.7838709677394069,0.4619395203324767,0.7824576639149318,0.6760893839956051
patient101,es,False,4,0.9641358260204496,0.5879864636184942,0.2975622015574326,0.708770363756508,0.5314396763108116
patient101,es,False,5,0.9823288545670986,0.5030826140536185,0.6631313131296386,0.844013275463763,0.6700757342156735
patient101,es,False,6,0.9818313514817134,0.2811428571396441,0.553678786142131,0.7652005174619496,0.5333407202479082
patient101,es,False,7,0.9823176969164136,0.0,0.357832219746259,0.6593212869076275,0.3390511688846288
patient101,es,False,8,0.9884199581236931,0.0,0.5212181727382865,0.6927621861100979,0.40466011961612813
patient101,es,False,9,0.9835151180448732,0.0,0.12204234121890357,0.0,0.040680780406301194
patient102,ed,True,0,0.9857045609256474,0.8194962686548053,0.7545393409524057,0.7781420764984801,0.784059228701897
patient102,ed,True,1,0.9872090985837642,0.8969173375203281,0.708794408850586,0.8744838976016743,0.8267318813241961
patient102,ed,True,2,0.9857371242279261,0.8536521965145474,0.6797263681570904,0.8578414250755926,0.7970733299157434
patient102,ed,True,3,0.9878046919118721,0.8299319727859791,0.680370818215718,0.9228274967544656,0.8110434292520542
patient102,ed,True,4,0.9839225426475031,0.7315224257692261,0.49589041095663977,0.8440029433375865,0.6904719266878175
patient102,ed,True,5,0.986466121833741,0.7035358114170124,0.39434810532823156,0.8161478599182095,0.6380105922211511
patient102,ed,True,6,0.9893388997070665,0.03524229074734615,0.3712172158683846,0.1579778830938708,0.18814579656986719
patient102,ed,True,7,0.9996065075508488,,,,
patient102,es,False,0,0.9912158279286059,,,,
patient102,es,False,1,0.9868965097894645,0.8310911808644811,0.7831807780297965,0.785131459648367,0.7998011395142148
patient102,es,False,2,0.9820837717089822,0.7297762478460249,0.810960165782153,0.6711259754663197,0.7372874630314992
patient102,es,False,3,0.9901514697956969,0.7479591836696533,0.8011497256315622,0.7900797165563324,0.779729541952516
