pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
patient101,ed,True,0,0.9827212841673382,,0.6718092566596361,0.8675642594838003,0.7696867580717182
patient101,ed,True,1,0.9918394021145515,0.9023276049577935,0.7803398058228752,0.9545306917814964,0.8790660341873884
patient101,ed,True,2,0.9883908690699118,0.8995337007187377,0.7202588352396211,0.9309952914419045,0.8502626091334212
patient101,ed,True,3,0.987675820495481,0.8752675617807448,0.5896769402131835,0.9067357512938686,0.7905600844292656
patient101,ed,True,4,0.973131017794866,0.7625308134741937,0.46966598500180756,0.873577552609706,0.7019247836952358
patient101,ed,True,5,0.9720701433262561,0.8280571073841464,0.6030598052834407,0.7458930443887699,0.7256699856854523
patient101,ed,True,6,0.9560215852908269,0.8151382823832357,0.6066891366331172,0.7336037863408831,0.7184770684524121
patient101,ed,True,7,0.9888738289219398,0.6168768186167132,0.7117525773166526,0.8407277369906138,0.7231190443079932
patient101,ed,True,8,0.9938763988011938,0.681081081073718,0.7067183462486647,0.8898071625303499,0.7592021966175775
patient101,ed,True,9,0.9954310855400915,0.31384615383649705,0.5839311334247925,0.8602739725948835,0.5860170866187243
patient101,es,False,0,0.9941198139076641,,,,
patient101,es,False,1,0.9790592539952254,,0.580568720376854,0.8820403825693889,0.7313045514731215
patient101,es,False,2,0.9805379258848864,0.8165989553081353,0.696222455402161,0.9385153197595342,0.8171122434899435
patient101,es,False,3,0.9860622182575406,0.8232294617540419,0.6932192231708584,0.9271855740677307,0.8145447529975437
patient101,es,False,4,0.990227178057453,0.8563586459260252,0.6928060006795336,0.9023146331877162,0.8171597599310916
patient101,es,False,5,0.9694443553815497,0.7638483964982764,0.6796874999983407,0.7158458685334518,0.7197939216766897
patient101,es,False,6,0.9725405809981176,0.7674609695910645,0.8096280087505208,0.7320067739188569,0.7696985840868141
patient101,es,False,7,0.9889813290621541,0.0,0.7522211253677124,0.8847074922994024,0.5456428725557049
patient101,es,False,8,0.9966382208428877,0.0,0.8283261802539558,0.8820638820584641,0.5701300207708067
patient101,es,False,9,0.995545029041759,0.0,0.7234726688064123,0.8709288299050552,0.5314671662371558
patient102,ed,True,0,0.9873946977203625,0.8267549042759944,0.8144182726594775,0.9174138744647597,0.852862350466744
patient102,ed,True,1,0.9894348429416884,0.8552987715993019,0.7780766644224005,0.9214990138030711,0.8516248166082577
patient102,ed,True,2,0.9847204968942571,0.8817696414928,0.639125151880765,0.8680792891289539,0.7963246941675063
patient102,ed,True,3,0.9902246508802384,0.8040540540506586,0.7553516819542991,0.9357541899408668,0.8317199753152749
patient102,ed,True,4,0.9856827554160154,0.4193867457920931,0.5180722891531588,0.8730360934145519,0.6034983761199346
patient102,ed,True,5,0.9769680977977268,0.0,0.024600246002157437,0.5591216216168994,0.19457395587301896
patient102,ed,True,6,0.9886642709473744,0.23693379790115213,0.06962785113962032,0.14953271027757883,0.1520314531061171
patient102,ed,True,7,0.9999999999998644,,,,
patient102,es,False,0,0.9842669385279552,,,,
patient102,es,False,1,0.9799317650212334,0.4149956408002834,0.8193414417062612,0.8067940551931339,0.6803770458998928
patient102,es,False,2,0.9877000436594271,0.781309842969049,0.8272383354329704,0.6886145404569463,0.765720906286322
patient102,es,False,3,0.9924563397745771,0.8349514563059113,0.8140732265422939,0.628032345005013,0.759019009284406
patient102,es,False,4,0.9940245125832724,0.5391566264979043,0.7914293463499013,0.4999999999916107,0.6101953242798054
patient102,es,False,5,0.9852990310723654,0.0,0.22708039492082455,0.02867383512442029,0.08525141001508162
patient102,es,False,6,0.9883921956037173,0.0,0.0,0.0,0.0
patient102,es,False,7,0.9999999999998644,,,,
patient103,ed,True,0,0.9825087785817468,0.8098506257553294,0.8436426116820369,0.879444926276729,0.8443127212380318
patient103,ed,True,1,0.9891572203054068,0.8877501220085706,0.8369218500780763,0.9145299145274719,0.8797339622047063
patient103,ed,True,2,0.986793933054232,0.7876565841711346,0.8260423084805381,0.9522944116289135,0.8553311014268621
patient103,ed,True,3,0.9645074537665652,0.47267267267125324,0.7522260936880523,0.9171005206229134,0.7139997623274063
patient103,ed,True,4,0.9771940376142367,0.5813751087877225,0.6380905991216803,0.8999138673541776,0.7064598584211934
patient103,ed,True,5,0.9879811493815056,0.6639511201584254,0.750952380950593,0.9068657954762355,0.7739230988617513
patient103,ed,True,6,0.9849752698539546,0.5910338517786731,0.7697415224074704,0.9432589718696818,0.7680114486852752
patient103,ed,True,7,0.9943072884404044,0.10526315788781163,0.831870831867912,0.9332420403939293,0.623458676716551
patient103,ed,True,8,0.9941065367736492,,0.7526315789440674,0.6018957345900249,0.6772636567670461
patient103,es,False,0,0.9723260123331553,,0.6753550543012943,0.8514412416804245,0.7633981479908594
patient103,es,False,1,0.9876840738015075,0.6842837273959932,0.7840498851316311,0.8489847715682172,0.7724394613652805
patient103,es,False,2,0.9877706650958682,0.17499999999756943,0.7561803199212213,0.8696785403958746,0.600286286771555
patient103,es,False,3,0.9739056577062501,0.0,0.6748889985188704,0.8831635709979534,0.519350856505608
