pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
patient101,ed,True,0,0.9807297329948984,,0.6152623211422287,0.9174573055006702,0.7663598133214494
patient101,ed,True,1,0.9875321723433187,0.8727350245131683,0.6870084932347059,0.9389110225748026,0.8328848467742257
patient101,ed,True,2,0.986838139254331,0.8572577402475728,0.5803476410053908,0.9326041499100328,0.7900698437209988
patient101,ed,True,3,0.9880033570850976,0.8906605922530965,0.6873126873103986,0.9313936781592468,0.8364556525742474
patient101,ed,True,4,0.9909933471727952,0.8658506120388063,0.6896794645977821,0.9455246102628385,0.8336848956331423
patient101,ed,True,5,0.9871420128738021,0.769729729726956,0.7714672075700763,0.9265033407555188,0.8225667593508503
patient101,ed,True,6,0.9895766990289725,0.731491712703141,0.7492202120999713,0.9047728844802749,0.7951616030944623
patient101,ed,True,7,0.9942450311478799,0.7422303473423928,0.6324189526152997,0.9186662511657256,0.7644385170411394
patient101,ed,True,8,0.9937500902121803,0.6687370600344851,0.6358118361105022,0.9246417013364557,0.7430635324938143
patient101,ed,True,9,0.9857746381326982,0.04149377593188822,0.0,0.594921402653024,0.21213839286163738
patient101,es,False,0,0.9750177253199629,,,,
patient101,es,False,1,0.9764080062509803,,0.548088779283144,0.8425745332938351,0.6953316562884896
patient101,es,False,2,0.9804821311917882,0.7054409005606459,0.6568381430343261,0.934265123387346,0.7655147223274393
patient101,es,False,3,0.9903936531199137,0.8698931489601827,0.7292753623167267,0.9276300578013235,0.8422661896927442
patient101,es,False,4,0.9942209379860614,0.8893254747842524,0.68270676691524,0.8727939491155792,0.8149420636050239
patient101,es,False,5,0.9880327920342702,0.7605363984637906,0.7710267975569886,0.8625208482228675,0.7980280147478821
patient101,es,False,6,0.9888602467315736,0.7020905923283791,0.7505274261583583,0.9242256637142583,0.7922812274003319
patient101,es,False,7,0.9928272827281273,0.0,0.7422258592440989,0.9156452775742047,0.5526237122727679
patient101,es,False,8,0.9953545723050792,0.22702702701475527,0.8037558685408275,0.9202159568031182,0.6503329507862335
patient101,es,False,9,0.9963446913993815,0.0,0.7915758896093568,0.9067296339916561,0.5661018412003376
patient102,ed,True,0,0.9910573052887205,0.8946395563752421,0.7516466485829072,0.8710341985955047,0.8391068011845513
patient102,ed,True,1,0.9907052860704825,0.8085198869793339,0.703104786543651,0.80878552971315,0.7734700677453783
patient102,ed,True,2,0.9883669885863244,0.8421317244825487,0.8160810383006772,0.9269682935485324,0.8617270187772528
