pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
patient101,ed,True,10,0.9932388949745777,0.9185673049555154,0.8048824790203055,0.9538908219459977,0.8924468686406062
patient101,es,False,10,0.9927378576679972,0.8634709207768423,0.8119249438524915,0.9512396421376147,0.8755451689223163
patient102,ed,True,8,0.9958608042290146,0.9427370766032389,0.8376911692150729,0.9330685203568797,0.9044989220583971
patient102,es,False,8,0.9926682081215451,0.8807919123832342,0.8117721120549722,0.7661862766169796,0.8195834336850621
patient103,ed,True,9,0.992024028962967,0.8388926826701482,0.8775923115829604,0.9528250607921749,0.8897700183484277
patient103,es,False,9,0.9912972353448878,0.5801389246197837,0.8538944418997081,0.9159382403394674,0.7833238689529863
patient104,ed,True,9,0.9921065313798696,0.8759300793901968,0.8614316597141366,0.9370353076394752,0.8914656822479362
patient104,es,False,9,0.9863987071126724,0.7111111111104962,0.8359609998960597,0.6144624903313719,0.7205115337793093
patient105,ed,True,10,0.9851292231903088,0.8446194027022806,0.7829435343872793,0.9004325719052514,0.8426651696649371
patient105,es,False,10,0.9876883063750056,0.7190471958041782,0.8302223212790912,0.696953872931772,0.7487411300050137
patient106,ed,True,9,0.9918572777739196,0.9466231117447483,0.8068190505309966,0.9592531223829959,0.9042317615529137
patient106,es,False,9,0.9897684498044362,0.9203683435858927,0.7895036214019986,0.9569929272186181,0.8889549640688365
patient107,ed,True,9,0.9943132960713543,0.9083495436177957,0.7813673929371516,0.9601950912519823,0.8833040092689766
patient107,es,False,9,0.9903544964498581,0.7226969448667196,0.7454185556473115,0.8851944213532047,0.7844366406224119
patient108,ed,True,10,0.9918578642490393,0.9253129202438903,0.8600757257044286,0.9547601744183156,0.9133829401222116
patient108,es,False,10,0.9846133457027222,0.8024463930433995,0.774324214846811,0.6351048397723393,0.7372918158875166
patient109,ed,True,8,0.9926763081184474,0.9305632247375,0.813004674882696,0.9611587425302153,0.9015755473834703
patient109,es,False,8,0.9886581048724135,0.8925230544679584,0.7751414578475702,0.9314572864315367,0.8663739329156884
patient110,ed,True,9,0.9918164903679039,0.9386296274769168,0.7855110171555469,0.9379986766819998,0.8873797737714878
patient110,es,False,9,0.9913376193643045,0.863946749296572,0.811731448762964,0.8385569334827073,0.8380783771807477
patient111,ed,True,6,0.9887712610577961,0.8556974223073622,0.784612733694846,0.8730332967429728,0.8377811509150602
patient111,es,False,6,0.9918607190359668,0.8307346537423363,0.8628058908201887,0.8808971384360385,0.8581458943328544
patient112,ed,True,10,0.98794949072537,0.8823642611681424,0.8123336016343222,0.9566546762587778,0.8837841796870808
patient112,es,False,10,0.9839684060590224,0.7841996379617376,0.7660984312168642,0.890005799342397,0.813434622840333
patient113,ed,True,10,0.9922535234451739,0.9282304618114654,0.8201008561038994,0.9560012072837862,0.9014441750663836
patient113,es,False,10,0.9925339060573362,0.8879576329721907,0.8366140137705316,0.9506155539984085,0.8917290669137102
patient114,ed,True,11,0.9911756207728041,0.8381807875110808,0.8807658579361473,0.9244922168153281,0.8811462874208521
patient114,es,False,11,0.9862430173535098,0.6851072635713008,0.8657867379030588,0.7881687104158549,0.7796875706300715
patient115,ed,True,10,0.9934268704305541,0.9285690587568665,0.826875990205665,0.9604641748749264,0.9053030746124859
patient115,es,False,10,0.9929463810757295,0.871383002961454,0.8208582360937227,0.9212887258580804,0.8711766549710857
patient116,ed,True,10,0.9917370612090446,0.8958638017021427,0.802470758312261,0.9404211956518544,0.8795852518887527
patient116,es,False,10,0.989951973541453,0.6225911651342795,0.8372010628872639,0.9076743977783579,0.7891555419333004
patient117,ed,True,10,0.9873844521897087,0.8783817046698565,0.8160774764181667,0.967564870259354,0.8873413504491259
patient117,es,False,10,0.988941088631268,0.8536410892265469,0.7952112082091711,0.9144409400009272,0.8544310791455484
patient118,ed,True,9,0.9957975598734576,0.9518781595952672,0.8892719603884507,0.9625333018578347,0.9345611406138509
patient118,es,False,9,0.9922724080892352,0.7680589373785552,0.9053162853294396,0.9481109743391023,0.8738287323490322
patient119,ed,True,8,0.989810346448201,0.9195462024766348,0.7735815285479544,0.947725072603713,0.8802842678761008
patient119,es,False,8,0.990135566454235,0.8825638335078337,0.7255394451417253,0.8889112903216845,0.8323381896570812
patient120,ed,True,9,0.9896660742618041,0.8103282921425228,0.7694176723087514,0.9487047394756591,0.8428169013089777
patient120,es,False,9,0.9917672042852259,0.7446119171703837,0.7992118932470718,0.9272685292074998,0.8236974465416518
patient121,ed,True,8,0.9897851269981764,0.9063698479169261,0.8139055558096395,0.9425092575155518,0.8875948870807058
patient121,es,False,8,0.9884691064268842,0.8965773257105588,0.8125357055411685,0.7842619487714247,0.8311249933410507
patient122,ed,True,9,0.9878318132709166,0.7987847833740759,0.8248716135179972,0.9573905640931589,0.8603489869950773
patient122,es,False,9,0.9906860417043759,0.7800064184846116,0.7931790926903995,0.9036492184772507,0.825611576550754
patient123,ed,True,8,0.9859337248740875,0.878245586002685,0.7886677593065845,0.8993276793949556,0.8554136749014084
patient123,es,False,8,0.9904283004719504,0.8286745572057175,0.8213994816731501,0.7826982492264489,0.8109240960351055
patient124,ed,True,10,0.9846851817035696,0.8356158045709181,0.6684347706796523,0.8771326657781267,0.7937277470095657
patient124,es,False,10,0.9864682346023227,0.7857761840726772,0.7674262171021746,0.8311948676816046,0.7947990896188187
patient125,ed,True,8,0.9927107164528817,0.8911666666662953,0.7312146892650203,0.93169060983687,0.8513573219227286
patient125,es,False,8,0.9937163359048062,0.8650922031697953,0.7546120455773503,0.884007707127959,0.8345706519583681
patient126,ed,True,8,0.984043153452032,0.8322829236235156,0.6369606951595059,0.8295854781896305,0.7662763656575508
patient126,es,False,8,0.9880628758705864,0.8012313912879979,0.6318258585094465,0.8736609955877856,0.7689060817950767
patient127,ed,True,10,0.9841688330422514,0.8196309535308619,0.6778478162985829,0.912619892757,0.8033662208621483
patient127,es,False,10,0.9867012516468893,0.771132855275435,0.7063283399567677,0.8857552581254893,0.7877388177858974
patient128,ed,True,9,0.9945867992782227,0.9371205687141212,0.8129279649407409,0.9460706911208108,0.8987064082585577
patient128,es,False,9,0.9895285110310619,0.8930268970525678,0.7788254095082785,0.8030694205387241,0.8249739090331901
patient129,ed,True,8,0.9798005395242176,0.8298213712694771,0.6339262562875932,0.9116486831416315,0.7917987702329006
