pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,12,0.9835937966297154,0.6967142857140368,0.6366958163974887,0.8634411274002117,0.7322837431705791
201,es,False,12,0.9892616694843449,0.5929144877361766,0.670512992530672,0.8099008378808441,0.6911094393825642
202,ed,True,11,0.9813435730354375,0.7960371655656566,0.6014205548794878,0.8088324909485576,0.7354300704645672
202,es,False,11,0.9860523923248268,0.719415964356262,0.6619015203083496,0.7211158873579075,0.7008111240075063
203,ed,True,11,0.9856640400743586,0.7855898456941309,0.4840932582976432,0.8301325655706552,0.6999385565208098
203,es,False,11,0.9897915908968433,0.7481261154070504,0.6129864175593942,0.8115328660224761,0.7242151329963069
204,ed,True,10,0.9742399456773206,0.6515352197469442,0.41689415400442087,0.842929224055409,0.6371195326022581
204,es,False,10,0.9860230781732345,0.6606875934225706,0.6468085106379702,0.7542013736659694,0.6872324925755033
205,ed,True,10,0.9883934970277333,0.7975538082754358,0.5251254399756421,0.8743461494403136,0.7323417992304638
205,es,False,10,0.9922651745584823,0.7436900802184077,0.643488910055352,0.7059765208101575,0.6977185036946391
206,ed,True,12,0.975241482158433,0.6341588605156441,0.3523279648607014,0.7244943820222393,0.5703270691328616
206,es,False,12,0.9844431321032024,0.5278085084981756,0.555177146342421,0.7260956820089816,0.6030271122831928
207,ed,True,10,0.9741198744181394,0.6868856250720808,0.3226189064166038,0.805037180546225,0.6048472373449698
207,es,False,10,0.9835113318709545,0.6831054939382599,0.4924686673562766,0.6182599013833161,0.5979446875592842
208,ed,True,12,0.9846092339660376,0.7538524200662705,0.5557402277620463,0.8115212527961368,0.7070379668748178
208,es,False,12,0.9890700685189986,0.758629071462835,0.5980558168701172,0.7470504955161655,0.701245127949706
209,ed,True,12,0.9616839895115059,0.25504492561487146,0.16940733127768978,0.504147384964418,0.3095332139523264
209,es,False,12,0.9682614254705365,0.23010741740048357,0.15970125536297497,0.4425502898052825,0.2774529875229137
210,ed,True,11,0.9823238345057694,0.7351301115239195,0.4330917701080339,0.832346730362851,0.6668562039982682
210,es,False,11,0.9912354205592755,0.7646631919240188,0.5925784238710835,0.6799208193470351,0.6790541450473792
211,ed,True,10,0.9728188724042407,0.42264726717867,0.35938290338874596,0.700926265110314,0.4943188118925767
211,es,False,10,0.9855646413855081,0.3147629189549212,0.5041383570101889,0.6700167504178253,0.4963060087943118
212,ed,True,11,0.9636714345720911,0.5792366137119496,0.352167844761446,0.7281082782496922,0.5531709122410292
212,es,False,11,0.9773051900729952,0.4749107497022635,0.5097834841519354,0.7250216334948245,0.5699052891163411
213,ed,True,12,0.9794554442946254,0.6888047028084419,0.5215718134003842,0.8380841574556144,0.6828202245548134
213,es,False,12,0.9733613414589346,0.5063072533411525,0.49214876033037513,0.7077534791247795,0.5687364975987691
214,ed,True,11,0.972276277628554,0.6224037339554171,0.43323863636335663,0.6641873045386425,0.5732765582858055
214,es,False,11,0.981293553190018,0.21635977337091328,0.477932960893521,0.6701774285014419,0.4548233875886254
215,ed,True,12,0.9771206019875952,0.5670560150053001,0.2415623814939694,0.7560899111340804,0.5215694358777833
215,es,False,12,0.9852872420032647,0.28838684106199886,0.5089523809520577,0.798962550606782,0.5321005908736128
