pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,12,0.9944375175066866,0.9305751965004997,0.7793499436066956,0.9343670727782577,0.8814307376284843
201,es,False,12,0.9951067503868168,0.8869371873257993,0.8183658950359446,0.8926122194506759,0.8659717672708066
202,ed,True,11,0.9928897649818705,0.9109326468363571,0.80455080423664,0.9290401550437153,0.8815078687055707
202,es,False,11,0.9951000031629756,0.8968871595325607,0.845161017307416,0.8949213483138022,0.8789898417179263
203,ed,True,11,0.9931548411719829,0.8612874555609251,0.8198131899231136,0.9669567297625768,0.8826857917488719
203,es,False,11,0.997053877042485,0.920328231390956,0.8655766977284384,0.9304258779585985,0.905443602359331
204,ed,True,10,0.9933090552646445,0.9114342941737319,0.8519275700930432,0.9585187158649372,0.9072935267105708
204,es,False,10,0.9936728717841311,0.9176470588229552,0.863817951959108,0.8296455095315598,0.8703701734378743
205,ed,True,10,0.991068336776228,0.8179310826377062,0.818461088355165,0.9655448397290946,0.867312336907322
205,es,False,10,0.9937561036720118,0.7777521347790001,0.8487021368128146,0.8916212447700702,0.8393585054539616
206,ed,True,12,0.9895713742622352,0.8713607268219606,0.789411119238849,0.9125806451610451,0.8577841637406182
206,es,False,12,0.9942636965683204,0.8958740075485514,0.8552397463384026,0.8526930564563431,0.8679356034477657
207,ed,True,10,0.9914682853682114,0.8966251140161913,0.8268841116872612,0.9676403352804248,0.8970498536612924
207,es,False,10,0.9905577604786042,0.8716216216211948,0.8192195121947223,0.8530583548155302,0.8479664962104825
208,ed,True,12,0.9951268234336536,0.9308610244167685,0.819999999999506,0.9245264107444039,0.8917958117202262
208,es,False,12,0.9972776161677902,0.9144525547439916,0.8661320172728023,0.9271166715151824,0.9025670811773253
209,ed,True,12,0.9900298344456192,0.7867917586458221,0.7523651166786581,0.9195359970536673,0.8195642907927159
209,es,False,12,0.9936912295388247,0.8610574885819196,0.7813207159016758,0.8970503844824417,0.8464761963220123
210,ed,True,11,0.9961256486998408,0.9354587403365089,0.798276852383229,0.9626303228234635,0.8987886385144005
210,es,False,11,0.9967441575426017,0.9147609147603012,0.8791686805214601,0.9118579581476601,0.9019291844764737
211,ed,True,10,0.9916855653577938,0.9048370136694248,0.7325924245856585,0.8729828214467842,0.8368040865672892
211,es,False,10,0.9918009780990716,0.7830377383640712,0.7107810312286413,0.7788461538451684,0.7575549744792937
212,ed,True,11,0.98755127167832,0.8847765195947225,0.7493281827339816,0.9279341506933381,0.8540129510073474
212,es,False,11,0.9911723932799579,0.8501621012071371,0.7713267860577838,0.8782548389125034,0.8332479087258081
213,ed,True,12,0.9858624928787619,0.7617746249561689,0.6614462896780211,0.8873348873346001,0.77018526732293
213,es,False,12,0.9931389283340626,0.7367557815314981,0.7546464056103128,0.8998507579915954,0.7970843150444687
214,ed,True,11,0.9884617751009921,0.9117581258586366,0.6711246200604503,0.8641897565068345,0.8156908341419737
214,es,False,11,0.9917412563852616,0.8506488272742397,0.7140441839491016,0.824570105819424,0.7964210390142551
215,ed,True,12,0.9899237120178347,0.9039558767589375,0.7229696871450138,0.8665032315575578,0.8311429318205029
215,es,False,12,0.9928513353524765,0.784490812830283,0.6825942613228109,0.8389583939476004,0.7686811560335647
216,ed,True,12,0.9886976720951021,0.813179571663653,0.7407638486560271,0.9162583661571985,0.8234005954922928
216,es,False,12,0.9937684275732964,0.837468354429774,0.7855240482527622,0.8824531516176827,0.835148518100073
217,ed,True,12,0.9877053683400796,0.827302493493178,0.6937970598777815,0.8963935554151435,0.8058310362620343
217,es,False,12,0.9914421407464249,0.7335316617081109,0.7868679606993593,0.8928159815591671,0.8044052013222124
218,ed,True,14,0.9922945123730101,0.8802249582001115,0.6830671254682948,0.9023213354196328,0.8218711396960131
218,es,False,14,0.9933508635887206,0.8057873685246132,0.7382277106795412,0.8658294778579233,0.8032815190206924
219,ed,True,12,0.9857608401041181,0.8113017154387352,0.7206682206678706,0.8872515112324781,0.8064071491130279
219,es,False,12,0.9922177769963053,0.8190738509206321,0.7778265642147213,0.8788488318111721,0.8252497489821752
220,ed,True,12,0.9922824312564584,0.8922583625442537,0.7614001284518459,0.9388142116122097,0.8641575675361031
220,es,False,12,0.9932783870047097,0.8627304898485982,0.7500343296559023,0.8377234242702746,0.8168294145915916
221,ed,True,11,0.9954367178566333,0.9191566314574332,0.749641973700853,0.9376622233949506,0.8688202761844123
221,es,False,11,0.9945286841117655,0.8732439082459931,0.7562595809907612,0.8617956790784259,0.83043305610506
