pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,0,0.9999999999998644,,,,
201,ed,True,1,0.9999999999998644,,,,
201,ed,True,2,0.9952066483637315,,0.8415124698276689,0.9701840808893695,0.9058482753585192
201,ed,True,3,0.9936578590670873,0.9687313877293497,0.8169115012511039,0.9367996414143057,0.9074808434649198
201,ed,True,4,0.9945482348246469,0.971924926320813,0.8332103321002465,0.9507601542978199,0.9186318042396264
201,ed,True,5,0.9951195545363585,0.9518622628233453,0.8591954022957644,0.9575381679366471,0.9228652776852523
201,ed,True,6,0.994448444124311,0.9522191548079163,0.7881292261427945,0.9345794392499103,0.8916426067335403
201,ed,True,7,0.9959536852588092,0.9509202453961213,0.8737229260283053,0.9543471939489551,0.9263301217911272
201,ed,True,8,0.991948036398319,0.8755244755203939,0.7444074250321542,0.9242310577609744,0.8480543194378408
201,ed,True,9,0.9929961089492733,0.7833163784253986,0.6774969915723376,0.87300649733684,0.7779399557781921
201,ed,True,10,0.9944262978662876,,0.5838401390044845,0.8548387096636316,0.7193394243340581
201,ed,True,11,0.9999999999998644,,,,
201,es,False,0,0.9999999999998644,,,,
201,es,False,1,0.9999999999998644,,,,
201,es,False,2,0.9959417131961057,,,,
201,es,False,3,0.995412449465121,,0.8187134502880452,0.9450549450504298,0.8818841976692375
201,es,False,4,0.9934890483262756,0.9491083079579185,0.8635413556259673,0.9372752696726437,0.9166416444188431
201,es,False,5,0.9947966610596899,0.935268371340854,0.8663870581160384,0.9376026272539507,0.9130860189036144
201,es,False,6,0.9948068358681222,0.9497472494768072,0.87488748874625,0.9284712482425037,0.9177019954885203
201,es,False,7,0.9949312092684959,0.9157967988833828,0.8712430426683814,0.9556386958794462,0.9142261791437368
201,es,False,8,0.991142707301295,0.8027465667864998,0.7874015747995026,0.8858654572873329,0.8253378662911118
201,es,False,9,0.9946017749136574,0.7372881355775999,0.710869565213528,0.7822085889450582,0.743455429912062
201,es,False,10,0.993955711852163,,0.5290322580588276,,0.5290322580588276
201,es,False,11,0.9999999999998644,,,,
202,ed,True,0,0.9999999999998644,,,,
202,ed,True,1,0.9943646392321269,,0.8643803585313158,0.9486277269506249,0.9065040427409703
202,ed,True,2,0.9861044887948733,0.9134751773036689,0.7433333333312685,0.8943500229653323,0.8503861778667566
202,ed,True,3,0.9887813387144734,0.9431007968671283,0.8139845209479211,0.931557188789776,0.8962141688682751
202,ed,True,4,0.9886924723208257,0.9229115479101306,0.7417218543025891,0.9122559397767296,0.8589631139964832
202,ed,True,5,0.992277424937388,0.921948467179007,0.7989031078586262,0.9314432989666716,0.8840982913347682
202,ed,True,6,0.9924370411303399,0.9015971148869099,0.7665418227192056,0.887208950707931,0.8517826294380155
202,ed,True,7,0.9920230512585696,0.8813559321999158,0.816279069764278,0.9524522650656966,0.8833624223432968
202,ed,True,8,0.9944577329209214,0.8847150259010058,0.8285714285672012,0.945783132524423,0.8863565289975434
202,ed,True,9,0.9899846890757273,0.29059829059208125,0.5612244897911461,0.8174692049180574,0.556430661767095
202,ed,True,10,0.9939825617093081,,0.0,,0.0
202,es,False,0,0.9999999999998644,,,,
202,es,False,1,0.9999999999998644,,,,
202,es,False,2,0.9964893956536692,,0.8449612403068025,0.91237579042045,0.8786685153636262
202,es,False,3,0.9869507659331485,0.8643383226399042,0.8820308611227426,0.9077598828652623,0.8847096888759697
202,es,False,4,0.9918722463455343,0.9374393792411798,0.8731072723376561,0.8913894324809619,0.9006453613532659
202,es,False,5,0.9945604326498249,0.9111931119288778,0.9092247301253454,0.934815563411143,0.9184111351551221
202,es,False,6,0.9888189649903787,0.883333333330607,0.8026315789450726,0.8320209973698687,0.8393286365485162
202,es,False,7,0.9894465290805304,0.6322674418558702,0.8443017656473698,0.896347482715732,0.7909722300729906
202,es,False,8,0.994130428647883,0.0,0.8391897478262126,0.8560885608540189,0.5650927695600771
202,es,False,9,0.9952917093140914,,0.23841059602122713,,0.23841059602122713
202,es,False,10,0.9999999999998644,,,,
203,ed,True,0,0.9999999999998644,,,,
203,ed,True,1,0.9857538079942466,0.8600154679024362,0.7872744539373824,0.95613048368685,0.8678068018422228
203,ed,True,2,0.993467519978613,0.9472992940388322,0.8377418081293417,0.9732776617933753,0.9194395879871831
203,ed,True,3,0.9949607134567193,0.9615247595280344,0.8608923884482157,0.9775434485432971,0.9333201988398491
203,ed,True,4,0.9941394100119514,0.9471356783900561,0.8406833531949119,0.9778640776680042,0.9218943697509907
203,ed,True,5,0.9953700020682257,0.9453551912544825,0.8204193254292598,0.976164913032046,0.9139798099052628
203,ed,True,6,0.9959915187344659,0.9483631454574811,0.8569989929463394,0.9788766202568918,0.9280795862202375
203,ed,True,7,0.9961836648835574,0.9234972677553576,0.896181384242863,0.9830303030273242,0.9342363183418483
203,ed,True,8,0.9960899032611661,0.8516525749358059,0.8495964783503331,0.9691848906512467,0.8901446479791285
203,ed,True,9,0.9958237569369085,0.5415860734904916,0.7264260768250707,0.8755020080233383,0.7145047194463002
203,ed,True,10,0.9999999999998644,,,,
203,es,False,0,0.9999999999998644,,,,
203,es,False,1,0.9999999999998644,,,,
203,es,False,2,0.9828919683666861,,0.7423857867973199,0.9367909238211638,0.8395883553092418
203,es,False,3,0.9953639894748473,0.9581263307287482,0.9098143236044105,0.9685248388283333,0.9454884977204974
203,es,False,4,0.9929093624713478,0.9139436268373312,0.8414554905755639,0.9420289855041436,0.8991427009723463
203,es,False,5,0.9966249017521235,0.9507133592705879,0.9239130434751226,0.9612513330929213,0.9452925786128773
203,es,False,6,0.9953240014479011,0.9054290717998887,0.8788426763078523,0.933277381448035,0.9058497098519253
203,es,False,7,0.9956329300677198,0.9007633587733367,0.8384679433770256,0.895279435697801,0.8781702459493878
203,es,False,8,0.9975003927952755,0.8657648282948411,0.8871934604856284,0.9185667752343261,0.8905083546715985
203,es,False,9,0.996878194325359,,0.6591836734626614,0.47297297295699414,0.5660783232098278
203,es,False,10,0.9999999999998644,,,,
204,ed,True,0,0.9999999999998644,,,,
204,ed,True,1,0.9828123581564162,,0.819460281258763,0.9278681016695034,0.8736641914641332
204,ed,True,2,0.9914660870492987,0.9594955129748247,0.8434118395899319,0.9698921268701177,0.9242664931449581
204,ed,True,3,0.9939307644387303,0.9701101206070135,0.8726726726700521,0.9779802581610053,0.940254350479357
204,ed,True,4,0.9943477434184927,0.9601236476028437,0.8973551637251344,0.978648258145804,0.9453756898245941
204,ed,True,5,0.9945729981686375,0.9590389917271386,0.8739495798289951,0.9791257805513307,0.9373714507024881
204,ed,True,6,0.9958381466300071,0.9402143259984765,0.8397212543517434,0.9652674195589915,0.9150676666364038
204,ed,True,7,0.9962741065305977,0.9239294710280911,0.8460291734152025,0.9549033643487655,0.9082873362640197
204,ed,True,8,0.9923418204423953,0.0,0.748950461790521,0.8782287822813416,0.5423930813572876
204,ed,True,9,0.9972935848439395,,,,
204,es,False,0,0.9999999999998644,,,,
204,es,False,1,0.9999999999998644,,,,
204,es,False,2,0.9916240111678409,,0.7253281477845147,0.9128487771239654,0.81908846245424
204,es,False,3,0.9918331773135041,0.9450636942656349,0.8896603025021332,0.9502395871693688,0.9283211946457124
204,es,False,4,0.9949431507068325,0.9496090356191365,0.9496915045065266,0.9687499999965599,0.9560168467074076
204,es,False,5,0.9967360579699536,0.94730158729858,0.934944715862857,0.964608433731308,0.9489515789642483
204,es,False,6,0.9962240308093517,0.927391086625301,0.9309689676981286,0.9685714285668163,0.9423104942967487
