pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,0,0.9993621150634493,,,,
201,ed,True,1,0.9990904277703264,,,,
201,ed,True,2,0.970415904870079,,0.39429634221702237,0.5467571644021616,0.470526753309592
201,ed,True,3,0.9904936318986115,0.9257106957736364,0.8120406020272593,0.9416535255667005,0.8931349411225321
201,ed,True,4,0.9915601961502166,0.9457529250859357,0.8286604361342034,0.9688661710014664,0.9144265107405353
201,ed,True,5,0.9952931529313661,0.9536171685687892,0.8662068965487373,0.9683435582798323,0.9293892077991197
201,ed,True,6,0.9947088255509384,0.9479958890011346,0.8753822629935957,0.9680216802141788,0.930466610736303
201,ed,True,7,0.9916296021742971,0.8614277144545248,0.866148531947901,0.9729404690289449,0.9001722384771235
201,ed,True,8,0.9941525701839264,0.8936795688344259,0.7546983184928057,0.9280548153752263,0.8588109009008194
201,ed,True,9,0.9900242886882678,0.6582064297744653,0.7327293318191805,0.9094292803913808,0.7667883473283421
201,ed,True,10,0.9911869701024946,,0.4900542495434896,0.8891820580357628,0.6896181537896262
201,ed,True,11,0.9928144039778978,,,,
201,es,False,0,0.9987914012953736,,,,
201,es,False,1,0.9999999999998644,,,,
201,es,False,2,0.999633654902783,,,,
201,es,False,3,0.9745427063942768,,0.3654485049803535,0.009337068160510392,0.18739278657043193
201,es,False,4,0.9887804955677406,0.9112261146478678,0.8422287390004627,0.9458689458650962,0.8997745998378089
201,es,False,5,0.9883803877429754,0.9341706366372149,0.8231368186851414,0.9650349650309954,0.9074474734511172
201,es,False,6,0.9912529221431129,0.9376586741863536,0.8418293038134523,0.9420491423229391,0.9071790401075818
201,es,False,7,0.9919475007147923,0.894623655910772,0.7992079207889141,0.9108409321129137,0.8682241696042
201,es,False,8,0.9917336059586693,0.8092423428220891,0.7464992757086119,0.8476621417733963,0.8011345867680323
201,es,False,9,0.993144610706655,0.4855687606029615,0.7307692307646975,0.7663934426072461,0.6609104779916349
201,es,False,10,0.9927370083063098,,0.26737967914081046,,0.26737967914081046
201,es,False,11,0.9905390418553623,,,,
202,ed,True,0,0.9999999999998644,,,,
202,ed,True,1,0.9868517713376131,,0.834179357018468,0.9581215202107042,0.8961504386145861
202,ed,True,2,0.9805476355168491,0.8548828719183832,0.7971491228048324,0.9180250413396692,0.8566856786876283
202,ed,True,3,0.9859043558976543,0.9183673469375425,0.8441724049965719,0.9586618876918551,0.9070672132086566
202,ed,True,4,0.9882285482998874,0.9346625766856831,0.7672620634477013,0.9334294640688935,0.878451368067426
202,ed,True,5,0.9910249271183152,0.9343715239137294,0.814190171559133,0.9418816783921244,0.8968144579549957
202,ed,True,6,0.9914613706079834,0.9092299846993646,0.8151824817494447,0.9244982478466884,0.8829702380984993
202,ed,True,7,0.9922584373905319,0.8625924484201535,0.840162421554669,0.937430581262727,0.8800618170791831
202,ed,True,8,0.9940869972482592,0.830528846148855,0.8361045130601611,0.9382262996884513,0.8682865529658225
202,ed,True,9,0.9892258579408008,0.5380622837323698,0.6204481792673638,0.8381147540897734,0.6655417390298357
202,ed,True,10,0.9945511901346505,,0.20359281436719376,,0.20359281436719376
202,es,False,0,0.9999999999998644,,,,
202,es,False,1,0.9994300138423854,,,,
202,es,False,2,0.9948808677870274,,0.8200229270125334,0.8930406352130171,0.8565317811127753
202,es,False,3,0.9796816479399221,0.7026713124253697,0.8560196560175528,0.8959700093678727,0.8182203259369318
202,es,False,4,0.9931432580684729,0.9189443920807754,0.9167883211659713,0.9489124936724891,0.9282150689730786
202,es,False,5,0.9912496841039627,0.9002932551297647,0.8489909533731177,0.919026328857829,0.8894368457869039
202,es,False,6,0.9891984081863177,0.9265212399514164,0.8029556650224331,0.8825481088196249,0.8706750045978248
202,es,False,7,0.9874479433037208,0.39735099337372426,0.7943984723081019,0.8811700182734812,0.6909731613184359
202,es,False,8,0.9932620456823424,0.0,0.7387802071318037,0.0,0.24626006904393458
