pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,12,0.9946122201651102,0.9203715566941318,0.8001637582514711,0.9442620660749653,0.8882657936735227
201,es,False,12,0.995767999176101,0.903509761877382,0.8128135854877803,0.883788284699961,0.866703877355041
202,ed,True,11,0.9928362960997474,0.9067367655692535,0.831401354297857,0.9370189182713773,0.8917190127128293
202,es,False,11,0.9941055459594422,0.8970372873713546,0.824207257273282,0.9023833439860264,0.8745426295435542
203,ed,True,11,0.9962546301515885,0.9393172822234639,0.8578027835351745,0.967553575728098,0.9215578804955787
203,es,False,11,0.9964948106355525,0.914186248911567,0.8585004056084954,0.9249045396685103,0.8991970647295243
204,ed,True,10,0.9937279789775584,0.9271231266526809,0.8470728793305221,0.9674223964400447,0.9138728008077494
204,es,False,10,0.9966667879096353,0.920820034372133,0.8886470801591333,0.9385964912274167,0.9160212019195612
205,ed,True,10,0.9962011133282295,0.9328613924762086,0.8539475633233194,0.9746644428556211,0.9204911328850498
205,es,False,10,0.996780182248473,0.8954946586150528,0.8369818701565959,0.8616965226542918,0.8647243504753135
206,ed,True,12,0.9903885609273982,0.8864685250135725,0.7836911080836189,0.9027553118571892,0.8576383149847935
206,es,False,12,0.9909667114631443,0.7813088377926733,0.8419226260253965,0.8322123893800399,0.81848128439937
207,ed,True,10,0.9932201801914183,0.932629144988982,0.803635445594141,0.9612434914199706,0.8991693606676979
207,es,False,10,0.9928547274945824,0.9104328745257777,0.846760370242986,0.8679608149523,0.8750513532403547
208,ed,True,12,0.9949051765921663,0.9066098696794677,0.8357979415587153,0.9457448986552427,0.8960509032978085
208,es,False,12,0.996499773908829,0.9073212536723143,0.8736732112407888,0.9030901828877421,0.8946948826002817
209,ed,True,12,0.9870813587869061,0.7336006199249575,0.7422802850352287,0.93278131006922,0.8028874050098022
209,es,False,12,0.9911608692759342,0.8195358139041,0.7805590911229997,0.8852550820401606,0.8284499956890867
210,ed,True,11,0.9955917817336116,0.9257547751075398,0.8086518518513726,0.9619665458242822,0.8987910575943981
210,es,False,11,0.9970329815079627,0.9226215062639938,0.8789398280797045,0.9049124701157515,0.9021579348198165
211,ed,True,10,0.9900960709318867,0.8624613952697624,0.7301641979557181,0.8808123997858183,0.8244793310037662
211,es,False,10,0.9876738782347397,0.689391037915627,0.676257309941125,0.6752876712321366,0.6803120063629629
212,ed,True,11,0.9876192856204831,0.9099680704777986,0.7488504305656931,0.9080779944287165,0.8556321651574027
212,es,False,11,0.9890939899052336,0.8192483959666272,0.7487165383201555,0.8955349115967063,0.8211666152944964
213,ed,True,12,0.9907511022163834,0.8480567570087911,0.7221771357459708,0.9187156311229003,0.829649841292554
213,es,False,12,0.9932297984475624,0.7326428408828063,0.7652289906620913,0.8944189417726548,0.7974302577725174
214,ed,True,11,0.9925585748808661,0.92272623660786,0.7187921811724647,0.9361154393330614,0.859211285704462
214,es,False,11,0.9923527106466232,0.7565054368198301,0.7467594056271752,0.8883668056075116,0.7972105493515057
215,ed,True,12,0.9920552298504068,0.9019007356609627,0.7440238021951656,0.910346114376058,0.8520902174107289
215,es,False,12,0.9894909099596145,0.6619335146966612,0.7313548695284341,0.8378447070778765,0.7437110304343241
216,ed,True,12,0.9890400996649803,0.8081170991347943,0.7563538079250375,0.9216047812814975,0.8286918961137765
216,es,False,12,0.9913861827534695,0.8337870420775968,0.7176498018182711,0.8293711377674813,0.7936026605544497
217,ed,True,12,0.989594054610389,0.867705937473133,0.7170416573843987,0.9157569034967261,0.8335014994514193
217,es,False,12,0.9905777915271302,0.7220195534798765,0.7672429994358357,0.869570871260813,0.7862778080588417
218,ed,True,14,0.9911347649391888,0.8615974032882293,0.6307057875524337,0.9003826447886049,0.7975619452097559
218,es,False,14,0.9903933844371494,0.7125560754422302,0.6996389577621037,0.8186619718304315,0.7436190016782552
219,ed,True,12,0.9855286990429962,0.8036905840676598,0.7293564501906507,0.9017109356302639,0.811585989962858
219,es,False,12,0.9900134223655322,0.8081065038578783,0.7195315492799652,0.8941744730672613,0.8072708420683683
220,ed,True,12,0.991525423728801,0.9061208312097543,0.7535457888282465,0.9289620504886127,0.8628762235088713
220,es,False,12,0.9901860415433852,0.753453580261354,0.7411268540014495,0.7926380368092438,0.7624061570240158
221,ed,True,11,0.9929547980807811,0.9031963090731522,0.7496110039206139,0.91112924702508,0.8546455200062821
221,es,False,11,0.9942828336360041,0.8572357195085258,0.7743865134927779,0.8444229840648532,0.825348405688719
222,ed,True,11,0.9938464733715389,0.908750760020154,0.7124785874287044,0.941504178272577,0.8542445085738118
222,es,False,11,0.9951359106357713,0.8414597666753793,0.7305751765887771,0.8638855780681002,0.8119735071107522
