pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,12,0.9957209237638859,0.9279139115775548,0.8559847878298359,0.9624291611274881,0.9154426201782929
201,es,False,12,0.9969252977609404,0.9181345912695299,0.8723658483592915,0.9441481016622653,0.9115495137636955
202,ed,True,11,0.9945033824804719,0.9335497096000076,0.8376967370438243,0.9414906364473479,0.9042456943637266
202,es,False,11,0.995272263992752,0.9003134796233113,0.8464169315572179,0.9001343484094042,0.8822882531966444
203,ed,True,11,0.996010753740163,0.942658328194914,0.8781353796810913,0.9786893979752033,0.9331610352837362
203,es,False,11,0.9956392350595384,0.9422627255825036,0.8815908066691743,0.888314374353097,0.9040559688682585
204,ed,True,10,0.99425561503141,0.9343981745576343,0.8662861603000799,0.9689532200542876,0.9232125183040006
204,es,False,10,0.9975035450243452,0.939048652558667,0.9188243526937324,0.9536998759811536,0.9371909604111844
205,ed,True,10,0.9953632929839545,0.9092095665857003,0.8603729261482451,0.9757843254201058,0.9151222727180172
205,es,False,10,0.9964787036643438,0.8402581686155302,0.8928856334753115,0.9212920237298335,0.884811941940225
206,ed,True,12,0.9875908897435192,0.8562964754244435,0.7857564609162075,0.8994176068421632,0.8471568477276047
206,es,False,12,0.9865230019314664,0.6314961582669057,0.7982476155703015,0.7733871985855489,0.7343769908075855
207,ed,True,10,0.9937826908364015,0.9420160086824199,0.8103260095853413,0.9629648680620949,0.9051022954432854
207,es,False,10,0.9942142266757679,0.8161609033163866,0.8734064630888064,0.9280170879309875,0.8725281514453935
208,ed,True,12,0.9965221898602828,0.9220281808914853,0.8451112140866281,0.9677374447496022,0.9116256132425719
208,es,False,12,0.997034015131882,0.9063549309781703,0.8682716329770223,0.9399651752585813,0.9048639130712579
209,ed,True,12,0.9706744295092098,0.052063543393002114,0.4921360502049336,0.7491650678601758,0.43112155381937045
209,es,False,12,0.9775128132118335,0.016428033157485734,0.4879166666663278,0.6916678415334191,0.3986708471190776
210,ed,True,11,0.9900707518560131,0.7870265686825936,0.8065154685816376,0.9603600153194943,0.851300684194575
210,es,False,11,0.9957581550961754,0.7762430939220212,0.8709961798408046,0.9326062878069927,0.8599485205232728
211,ed,True,10,0.9909523599015517,0.8003179018474069,0.766263940520001,0.923763026945393,0.8301149564376004
211,es,False,10,0.9940388050455753,0.8187456926246468,0.7687492014815582,0.8314606741561641,0.8063185227541231
212,ed,True,11,0.9783982978959967,0.670589662703024,0.7833788037772158,0.9151972653465561,0.789721910608932
212,es,False,11,0.9894708216613688,0.7409295707844789,0.7915631545614538,0.8627694601473176,0.7984207284977501
213,ed,True,12,0.9917018649766329,0.8666738289640991,0.7260923330581585,0.922647602921982,0.8384712549814132
213,es,False,12,0.9899555808396194,0.7013878671959681,0.774938440492052,0.8610053608881508,0.779110556192057
214,ed,True,11,0.9919521265879169,0.9134136975320021,0.7451044923477894,0.9240416637139786,0.8608532845312565
