pid,frame,is_ed,n_slices,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,12,0.9766822233959399,0.5730574871504457,0.5488595236088928,0.8233612415761952,0.6484260841118447
201,es,False,12,0.9825746085090449,0.4655704746173149,0.5824945852972427,0.7259110076148745,0.591325355843144
202,ed,True,11,0.982805477377687,0.7536873156339766,0.64709022957797,0.8762281613625041,0.7590019021914837
202,es,False,11,0.984310244705141,0.605906195714762,0.6775935357865134,0.7744980264280293,0.6859992526431017
203,ed,True,11,0.9781207118119707,0.5406651815372882,0.5293909348438802,0.8984395740535978,0.656165230144922
203,es,False,11,0.9846737729510318,0.5505970329269385,0.6427720515871742,0.7858863063563226,0.6597517969568117
204,ed,True,10,0.9736341205498616,0.627288291847548,0.5032503922884425,0.8897521475075534,0.6734302772145146
204,es,False,10,0.984955818229409,0.653230885501541,0.7360470375392419,0.8043992582640805,0.731225727101621
205,ed,True,10,0.9878344848476602,0.7713487468110413,0.5532123589991219,0.9177834118069468,0.7474481725390367
205,es,False,10,0.985161532144754,0.5674735249617492,0.6002015451793079,0.6331401630481945,0.6002717443964172
206,ed,True,12,0.9733272930902013,0.5844773501532754,0.5332039862419379,0.8365968045359592,0.6514260469770575
206,es,False,12,0.9800901014245778,0.500348785591667,0.6543248150933813,0.6991499696414192,0.6179411901088224
207,ed,True,10,0.9772701554334919,0.7340378197995735,0.5038279256286111,0.9065910318744175,0.714818925767534
207,es,False,10,0.9829847462145224,0.7220263223239523,0.6314489571896124,0.780272359219249,0.7112492129109379
208,ed,True,12,0.9842099421623033,0.706118200392958,0.5570431399470437,0.889874790495616,0.7176787102785392
208,es,False,12,0.9795784053734807,0.6028192809246593,0.6421667337894471,0.6405579953497078,0.6285146700212714
209,ed,True,12,0.9705759114131524,0.43045797553980275,0.4424427076431034,0.8650241183094466,0.5793082671641175
209,es,False,12,0.9801538601879043,0.41465839685601313,0.6637744034703885,0.7545849877099855,0.6110059293454624
210,ed,True,11,0.9847921668943862,0.7451047632108826,0.5598263750068194,0.89963785230644,0.734856330174714
210,es,False,11,0.985580120611235,0.6966317323316165,0.5841057423350057,0.7454743171491425,0.6754039306052549
211,ed,True,10,0.9847568187731977,0.7153011597452696,0.6057544476166232,0.8692062300615175,0.7300872791411367
211,es,False,10,0.9810986203152811,0.4046944556855476,0.5251825009187935,0.5699369582342692,0.49993797161287007
212,ed,True,11,0.9736942762296296,0.7207325737439885,0.5549964689263087,0.851454283445328,0.7090611087052084
212,es,False,11,0.9819940388911567,0.6958554066683827,0.6869331970874581,0.7323335731278112,0.705040725627884
213,ed,True,12,0.9688768606224507,0.46243404255303405,0.4467769086045911,0.8054683603717531,0.5715597705097927
213,es,False,12,0.9786945895755639,0.3671196987062021,0.5781287853090856,0.7539040713882084,0.5663841851344987
214,ed,True,11,0.9835070604177496,0.7708627518509485,0.5594745266873326,0.876821628750123,0.7357196357628014
214,es,False,11,0.986014919163865,0.5860834371103781,0.5777219812824824,0.6879999999995766,0.6172684727974791
215,ed,True,12,0.9706384086946974,0.44519563274645635,0.3498962655599845,0.8059557084495792,0.53368253558534
