pid,frame,is_ed,z_idx,dice_BG,dice_RV,dice_MYO,dice_LV,macro_dice
201,ed,True,0,0.9992262898561172,,,,
201,ed,True,1,0.9988729716883701,,,,
201,ed,True,2,0.9724789187938991,,0.5138248847896669,0.5639320029543092,0.538878443871988
201,ed,True,3,0.9891239273596439,0.9179621363692197,0.8377976190445022,0.9476309226911185,0.9011302260349469
201,ed,True,4,0.9925022493250372,0.9552599758147593,0.8425225225194864,0.9622597823547991,0.9200140935630149
201,ed,True,5,0.9947217909958339,0.9552238805953377,0.8710516536571125,0.9674463467543587,0.9312406270022696
201,ed,True,6,0.9942078473295474,0.9339542760352796,0.8499418379183795,0.9552477357459903,0.9130479498998832
201,ed,True,7,0.9898040192398951,0.8716367712980055,0.8103792415137311,0.9595782073785601,0.8805314067300989
201,ed,True,8,0.992250141583804,0.8743667679793599,0.7294921874964381,0.9187116564381952,0.8408568706379977
201,ed,True,9,0.9922942005231616,0.6219653179118848,0.6430827542599932,0.8524970963945848,0.7058483895221542
201,ed,True,10,0.99067270826058,,0.29722921914108125,0.8040201004924118,0.5506246598167466
201,ed,True,11,0.9969116066446719,,,,
201,es,False,0,0.9999050474083369,,,,
201,es,False,1,0.9999999999998644,,,,
201,es,False,2,0.9999999999998644,,,,
201,es,False,3,0.9835143878284786,,0.7279742765226498,0.44799999999674184,0.5879871382596958
201,es,False,4,0.9924267577351433,0.9283909014302266,0.8348271446836273,0.9060222477909244,0.8897467646349261
201,es,False,5,0.9927257841036351,0.9388407120015089,0.8508615567413819,0.9489465153932377,0.9128829280453762
201,es,False,6,0.9946797847238894,0.9433748584344752,0.8566108007422204,0.9064409967047182,0.9021422186271378
201,es,False,7,0.9906221305674905,0.8678139875471702,0.752388535028852,0.8976608187090758,0.839287780428366
201,es,False,8,0.9895257491997397,0.7397820163437345,0.6952908587225518,0.8463810930513562,0.7604846560392143
201,es,False,9,0.9932076108508076,0.26987951806578603,0.7448107448061978,0.7667844522832723,0.593824905051752
201,es,False,10,0.9892630416780308,,0.08278867102306331,,0.08278867102306331
201,es,False,11,0.9920295303847164,,,,
202,ed,True,0,0.9998100767831077,,,,
202,ed,True,1,0.9912387877341552,,0.792598967294352,0.9356587320270194,0.8641288496606857
202,ed,True,2,0.9888613441095887,0.9327186284383623,0.8159097016909006,0.9324065196526069,0.8936782832606233
202,ed,True,3,0.9896903685434667,0.9373731908549474,0.8558062740757958,0.9408215363171483,0.9113336670826304
202,ed,True,4,0.9888125084241494,0.944283315522906,0.7777473280329468,0.9300766283502633,0.8840357573020388
202,ed,True,5,0.9892780322806777,0.9330143540652687,0.7930160518141566,0.9427083333308784,0.8895795797367679
202,ed,True,6,0.991146531997003,0.9013073570856157,0.7888819487795475,0.8999999999972393,0.8633964352874676
202,ed,True,7,0.9906715849158628,0.8625664388729591,0.7926335174924766,0.9210241615545582,0.8587413726399981
202,ed,True,8,0.9864776896672703,0.6794695930467332,0.8003638017244186,0.9211428571375935,0.8003254173029152
202,ed,True,9,0.9884873360695353,0.5570934256007173,0.6190769230731135,0.7402343749927712,0.6388015745555339
202,ed,True,10,0.9902039019288146,,0.3353413654584805,,0.3353413654584805
202,es,False,0,0.9996608007813794,,,,
202,es,False,1,0.999579358725457,,,,
202,es,False,2,0.9942927968176586,,0.8005115089479945,0.8630831642958262,0.8317973366219104
202,es,False,3,0.9839223276721741,0.756125356123202,0.8894852403003428,0.916788321163422,0.8541329725289889
202,es,False,4,0.988867770838832,0.9153328694017274,0.8980375426602004,0.8857412653404828,0.8997038924674703
202,es,False,5,0.989758075969986,0.8811637080846125,0.8336094674536483,0.8932692307649363,0.8693474687677324
202,es,False,6,0.9877149123478187,0.8848230353902675,0.7628749292564718,0.8318264014416407,0.82650812202946
202,es,False,7,0.9902408821533464,0.7626262626214482,0.7432122996377389,0.7980845969609092,0.7679743864066987
202,es,False,8,0.9860774300303863,0.22116903633141913,0.7097457627093583,0.049689440990702514,0.32686808001049333
202,es,False,9,0.9889735420416971,,0.5720894371582723,,0.5720894371582723
202,es,False,10,0.9952712555019698,,,,
203,ed,True,0,0.9999999999998644,,,,
203,ed,True,1,0.9763181624031487,0.772934827727744,0.628736740594847,0.9428650289789047,0.7815121991004986
203,ed,True,2,0.9865002798720842,0.8771746694487176,0.7837043259101902,0.9697344039510609,0.8768711331033229
203,ed,True,3,0.9946855184515166,0.9522639522622811,0.8303640588658778,0.9680998613018267,0.9169092908099952
203,ed,True,4,0.9935684477537038,0.9194218966523077,0.7849504950463962,0.9629482861086528,0.8891068926024522
203,ed,True,5,0.993064613622468,0.9074975657232047,0.8509822711986058,0.9792157703000232,0.9125652024072779
203,ed,True,6,0.9949040442370789,0.9181208053660466,0.8210116731477578,0.9731299927354802,0.9040874904164281
203,ed,True,7,0.9940970967351834,0.9132629646584981,0.7440510737043294,0.9543592744266988,0.8705577709298421
203,ed,True,8,0.9942968545405485,0.8115942028926697,0.6778749159335719,0.9365303243961611,0.8086664810741343
203,ed,True,9,0.9936865143946078,0.2526881720362181,0.6207605344232193,0.8816621499468685,0.5850369521354354
203,ed,True,10,0.9999999999998644,,,,
203,es,False,0,0.9999186131682538,,,,
203,es,False,1,0.9999999999998644,,,,
203,es,False,2,0.9906560664456089,,0.48600223963621497,0.8750536710997208,0.6805279553679678
203,es,False,3,0.9922058409238752,0.9290138161006932,0.8299866131163656,0.9199395770358009,0.8929800020842865
